ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
2;010001001001011101001101001100011100110110010100001101011010;13.104496;8;0;{1047: 1};;;8
3;101110111101110010011110100001010001111111111111111010001001;0.966113;8;0;{0: 1, 2211: 1};;;8
4;010011010110010110100111100111110000111111011111000010111010;0.191500;8;0;{0: 1, 828: 1};;;8
5;101101110011010101000110000001000110111000101001001010001010;0.278053;8;0;{2259: 1};;;8
6;111111100010111110000001111010001010001101110101100101100000;7.986433;8;0;{0: 1, 324: 1};;;8
9;111110111000101110110111111100010110110110111100110010100010;4.834198;8;0;{717: 1, 2382: 1, 2475: 1};;;8
12;110000111010011101011101000011100000010100011010110110010010;8.248968;7;7;{167: 1};;;8
13;110010101010001111011110000010100111010100100010110110000100;8.248968;7;7;{0: 1};;;8
14;111001000101000000111110110111001110111000011101011101111111;6.314678;7;8;{223: 1};{00000111: 1};;8
15;010101000101000000110111110110011100111100110101111101111111;6.114678;7;8;{0: 1, 223: 1};;;8
1;110100100011001110000000101100011111010011110001011111110011;2.653264;9;0;{854: 1};{01000111: 1};;9
2;010001001001011101001101001100011100110110010100001101011010;13.004496;9;0;{1047: 1};;;9
3;101110111101110010011110100001010001111111111111111010001001;0.766113;9;0;{0: 1, 2211: 1};;;9
5;101101110011010101000110000001000110111000101001001010001010;0.178053;9;0;{2259: 1};;;9
6;111111100010111110000001111010001010001101110101100101100000;7.786433;9;0;{0: 1, 324: 1};;;9
9;111110111000101110110111111100010110110110111100110010100010;4.534198;9;0;{717: 1, 2382: 1, 2475: 1};;;9
12;110000111010011101011101000011100000010100011010110110010010;8.148968;8;7;{167: 1};;;9
13;110010101010001111011110000010100111010100100010110110000100;8.148968;8;7;{0: 1};;;9
14;111001000101000000111110110111001110111000011101011101111111;6.114678;8;8;{223: 1};{00100101: 1};;9
15;010101000101000000110111110110011100111100110101111101111111;5.914679;8;8;{0: 1, 223: 1};;;9
1;110100100011001110000000101100011111010011110001011111110011;2.453264;10;0;{854: 1};{01000111: 1};;10
2;010001001001011101001101001100011100110110010100001101011010;12.904495;10;0;{1047: 1};;;10
3;101110111101110010011110100001010001111111111111111010001001;0.466113;10;0;{0: 2};{10000101: 1, 10110111: 1};;10
5;101101110011010101000110000001000110111000101001001010001010;0.078053;10;0;{2259: 1};;;10
6;111111100010111110000001111010001010001101110101100101100000;7.586433;10;0;{0: 1, 324: 1};;;10
9;111110111000101110110111111100010110110110111100110010100010;4.234198;10;0;{717: 1, 2382: 1, 2475: 1};;;10
12;110000111010011101011101000011100000010100011010110110010010;8.048967;9;7;{167: 1};;;10
13;110010101010001111011110000010100111010100100010110110000100;8.048967;9;7;{0: 1};;;10
14;111001000101000000111110110111001110111000011101011101111111;5.914679;9;8;{223: 1};{10010111: 1};;10
15;010101000101000000110111110110011100111100110101111101111111;5.714679;9;8;{0: 1, 223: 1};;;10
1;110100100011001110000000101100011111010011110001011111110011;2.253264;11;0;{854: 1};{01000111: 1};;11
2;010001001001011101001101001100011100110110010100001101011010;12.804495;11;0;{1047: 1};;;11
3;101110111101110010011110100001010001111111111111111010001001;0.166113;11;0;{0: 2};{10110111: 1};;11
6;111111100010111110000001111010001010001101110101100101100000;7.386433;11;0;{0: 1, 324: 1};;;11
9;111110111000101110110111111100010110110110111100110010100010;3.934198;11;0;{717: 1, 2382: 1, 2475: 1};;;11
12;110000111010011101011101000011100000010100011010110110010010;7.948967;10;7;{167: 1};;;11
13;110010101010001111011110000010100111010100100010110110000100;7.948967;10;7;{0: 1};;;11
14;111001000101000000111110110111001110111000011101011101111111;5.714679;10;8;{223: 1};{10010111: 1};;11
15;010101000101000000110111110110011100111100110101111101111111;5.514679;10;8;{0: 1, 223: 1};;;11
1;110100100011001110000000101100011111010011110001011111110011;2.053264;12;0;{115: 1, 854: 1};;;12
2;010001001001011101001101001100011100110110010100001101011010;12.704494;12;0;{1047: 1};;;12
6;111111100010111110000001111010001010001101110101100101100000;7.186433;12;0;{0: 1, 324: 1};;;12
9;111110111000101110110111111100010110110110111100110010100010;3.634199;12;0;{717: 1, 2382: 1, 2475: 1};;;12
12;110000111010011101011101000011100000010100011010110110010010;7.848968;11;7;{167: 1};;;12
13;110010101010001111011110000010100111010100100010110110000100;7.848968;11;7;{0: 1};;;12
14;111001000101000000111110110111001110111000011101011101111111;5.514679;11;8;{223: 1};{10010111: 1};;12
15;010101000101000000110111110110011100111100110101111101111111;5.314679;11;8;{0: 1, 223: 1};;;12
1;110100100011001110000000101100011111010011110001011111110011;1.853264;13;0;{115: 1, 854: 1};{01000101: 1};;13
2;010001001001011101001101001100011100110110010100001101011010;12.604494;13;0;{1047: 1};;;13
6;111111100010111110000001111010001010001101110101100101100000;6.986434;13;0;{0: 1, 324: 1};;;13
9;111110111000101110110111111100010110110110111100110010100010;3.334199;13;0;{717: 1, 2382: 1, 2475: 1};;;13
12;110000111010011101011101000011100000010100011010110110010010;7.748968;12;7;{167: 1};;;13
13;110010101010001111011110000010100111010100100010110110000100;7.748968;12;7;{0: 1};;;13
14;111001000101000000111110110111001110111000011101011101111111;5.314679;12;8;{223: 1};{10010111: 1};;13
15;010101000101000000110111110110011100111100110101111101111111;5.114679;12;8;{0: 1, 223: 1};;;13
1;110100100011001110000000101100011111010011110001011111110011;1.653264;14;0;{115: 1, 854: 1};{00010111: 1};;14
2;010001001001011101001101001100011100110110010100001101011010;12.504494;14;0;{1047: 1};;;14
6;111111100010111110000001111010001010001101110101100101100000;6.786434;14;0;{0: 1, 324: 1};;;14
9;111110111000101110110111111100010110110110111100110010100010;3.034199;14;0;{717: 1, 2382: 1, 2475: 1};{00100111: 1};;14
12;110000111010011101011101000011100000010100011010110110010010;7.648968;13;7;{167: 1};;;14
13;110010101010001111011110000010100111010100100010110110000100;7.648968;13;7;{0: 1};;;14
14;111001000101000000111110110111001110111000011101011101111111;5.114679;13;8;{223: 1};{10010111: 1};;14
15;010101000101000000110111110110011100111100110101111101111111;4.914680;13;8;{0: 1, 223: 1};;;14
1;110100100011001110000000101100011111010011110001011111110011;1.453264;15;0;{115: 1, 854: 1};{00010111: 1};;15
2;010001001001011101001101001100011100110110010100001101011010;12.404493;15;0;{1047: 1};;;15
6;111111100010111110000001111010001010001101110101100101100000;6.586434;15;0;{0: 1, 324: 1};;;15
9;111110111000101110110111111100010110110110111100110010100010;2.734200;15;0;{717: 1, 2382: 1, 2475: 1};{00100111: 1};;15
12;110000111010011101011101000011100000010100011010110110010010;7.548968;14;7;{167: 1};;;15
13;110010101010001111011110000010100111010100100010110110000100;7.548968;14;7;{0: 1};;;15
14;111001000101000000111110110111001110111000011101011101111111;4.914680;14;8;{223: 1};{10010111: 1};;15
15;010101000101000000110111110110011100111100110101111101111111;4.714680;14;8;{0: 1, 223: 1};;;15
1;110100100011001110000000101100011111010011110001011111110011;1.253264;16;0;{115: 1, 854: 1};;;16
2;010001001001011101001101001100011100110110010100001101011010;12.304493;16;0;{1047: 1};;;16
6;111111100010111110000001111010001010001101110101100101100000;6.386434;16;0;{0: 1, 324: 1};;;16
9;111110111000101110110111111100010110110110111100110010100010;2.434200;16;0;{717: 1, 2382: 1, 2475: 1};;;16
12;110000111010011101011101000011100000010100011010110110010010;7.448968;15;7;{167: 1};;;16
13;110010101010001111011110000010100111010100100010110110000100;7.448968;15;7;{0: 1};;;16
14;111001000101000000111110110111001110111000011101011101111111;4.714680;15;8;{223: 1};{10010111: 1};;16
15;010101000101000000110111110110011100111100110101111101111111;4.514680;15;8;{0: 1, 223: 1};;;16
1;110100100011001110000000101100011111010011110001011111110011;1.053264;17;0;{854: 1};{00000011: 1, 00000111: 1};;17
2;010001001001011101001101001100011100110110010100001101011010;12.204493;17;0;{1047: 1};;;17
6;111111100010111110000001111010001010001101110101100101100000;6.186434;17;0;{0: 1, 324: 1};;;17
9;111110111000101110110111111100010110110110111100110010100010;2.134200;17;0;{717: 1, 2382: 1, 2475: 1};{10110111: 1};;17
12;110000111010011101011101000011100000010100011010110110010010;7.348968;16;7;{167: 1};;;17
13;110010101010001111011110000010100111010100100010110110000100;7.348968;16;7;{0: 1};;;17
14;111001000101000000111110110111001110111000011101011101111111;4.514680;16;8;{223: 1};{10010111: 1};;17
15;010101000101000000110111110110011100111100110101111101111111;4.314680;16;8;{0: 1, 223: 1};;;17
1;110100100011001110000000101100011111010011110001011111110011;0.853264;18;0;{854: 1};{00000111: 1};;18
2;010001001001011101001101001100011100110110010100001101011010;12.104492;18;0;{1047: 1};;;18
6;111111100010111110000001111010001010001101110101100101100000;5.986434;18;0;{0: 1, 324: 1};;;18
9;111110111000101110110111111100010110110110111100110010100010;1.834200;18;0;{717: 1, 2382: 1, 2475: 1};{10110111: 1};;18
12;110000111010011101011101000011100000010100011010110110010010;7.248968;17;7;{167: 1};;;18
13;110010101010001111011110000010100111010100100010110110000100;7.248968;17;7;{0: 1};;;18
14;111001000101000000111110110111001110111000011101011101111111;4.314680;17;8;{223: 1, 2469: 1};;;18
15;010101000101000000110111110110011100111100110101111101111111;4.114680;17;8;{0: 1, 223: 1};;;18
1;110100100011001110000000101100011111010011110001011111110011;0.653264;19;0;{854: 1};{00000111: 1};;19
2;010001001001011101001101001100011100110110010100001101011010;12.004492;19;0;{1047: 1};;;19
6;111111100010111110000001111010001010001101110101100101100000;5.786435;19;0;{0: 1, 324: 1};;;19
9;111110111000101110110111111100010110110110111100110010100010;1.534200;19;0;{717: 1, 2382: 1, 2475: 1};;;19
12;110000111010011101011101000011100000010100011010110110010010;7.148968;18;7;{167: 1};;;19
13;110010101010001111011110000010100111010100100010110110000100;7.148968;18;7;{0: 1};;;19
14;111001000101000000111110110111001110111000011101011101111111;4.314680;18;8;;;;19
15;010101000101000000110111110110011100111100110101111101111111;3.914680;18;8;{0: 1, 223: 1};;;19
1;110100100011001110000000101100011111010011110001011111110011;0.453264;20;0;{854: 1};{00000111: 1};;20
2;010001001001011101001101001100011100110110010100001101011010;11.904491;20;0;{1047: 1};;;20
6;111111100010111110000001111010001010001101110101100101100000;5.586435;20;0;{0: 1, 324: 1};;;20
9;111110111000101110110111111100010110110110111100110010100010;1.234200;20;0;{717: 1, 2382: 1, 2475: 1};{00000111: 1};;20
12;110000111010011101011101000011100000010100011010110110010010;7.048968;19;7;{167: 1};;;20
13;110010101010001111011110000010100111010100100010110110000100;7.048968;19;7;{0: 1};;;20
14;111001000101000000111110110111001110111000011101011101111111;4.114680;19;8;{223: 1};{00000101: 1};;20
15;010101000101000000110111110110011100111100110101111101111111;3.714681;19;8;{0: 1, 223: 1};;;20
1;110100100011001110000000101100011111010011110001011111110011;0.253264;21;0;{854: 1};{00000111: 1};;21
2;010001001001011101001101001100011100110110010100001101011010;11.804491;21;0;{1047: 1};;;21
6;111111100010111110000001111010001010001101110101100101100000;5.386435;21;0;{0: 1, 324: 1};;;21
9;111110111000101110110111111100010110110110111100110010100010;0.934200;21;0;{717: 1, 2382: 1, 2475: 1};{00010011: 1};;21
12;110000111010011101011101000011100000010100011010110110010010;6.948968;20;7;{167: 1};;;21
13;110010101010001111011110000010100111010100100010110110000100;6.948968;20;7;{0: 1};;;21
14;111001000101000000111110110111001110111000011101011101111111;3.914680;20;8;{223: 1};{00000101: 1};;21
15;010101000101000000110111110110011100111100110101111101111111;3.514681;20;8;{0: 1, 223: 1};;;21
1;110100100011001110000000101100011111010011110001011111110011;0.053264;22;0;{854: 1};{00100101: 1};;22
2;010001001001011101001101001100011100110110010100001101011010;11.704491;22;0;{1047: 1};;;22
6;111111100010111110000001111010001010001101110101100101100000;5.186435;22;0;{0: 1, 324: 1};;;22
9;111110111000101110110111111100010110110110111100110010100010;0.634200;22;0;{717: 1, 2382: 1, 2475: 1};;;22
12;110000111010011101011101000011100000010100011010110110010010;6.848969;21;7;{167: 1};;;22
13;110010101010001111011110000010100111010100100010110110000100;6.848969;21;7;{0: 1};;;22
14;111001000101000000111110110111001110111000011101011101111111;3.714681;21;8;{223: 1};{11010111: 1};;22
15;010101000101000000110111110110011100111100110101111101111111;3.314681;21;8;{0: 1, 223: 1};;;22
2;010001001001011101001101001100011100110110010100001101011010;11.604490;23;0;{1047: 1};;;23
6;111111100010111110000001111010001010001101110101100101100000;4.986435;23;0;{0: 1, 324: 1};;;23
9;111110111000101110110111111100010110110110111100110010100010;0.334200;23;0;{717: 1, 2475: 1};{00000111: 1, 01000011: 1};;23
12;110000111010011101011101000011100000010100011010110110010010;6.748969;22;7;{167: 1};;;23
13;110010101010001111011110000010100111010100100010110110000100;6.748969;22;7;{0: 1};;;23
14;111001000101000000111110110111001110111000011101011101111111;3.514681;22;8;{223: 1};{11010111: 1};;23
15;010101000101000000110111110110011100111100110101111101111111;3.114681;22;8;{0: 1, 223: 1};;;23
2;010001001001011101001101001100011100110110010100001101011010;11.504490;24;0;{1047: 1};;;24
6;111111100010111110000001111010001010001101110101100101100000;4.786436;24;0;{0: 1, 324: 1};;;24
9;111110111000101110110111111100010110110110111100110010100010;0.034200;24;0;{717: 1, 2475: 1};{00000111: 1};;24
12;110000111010011101011101000011100000010100011010110110010010;6.648969;23;7;{167: 1};;;24
13;110010101010001111011110000010100111010100100010110110000100;6.648969;23;7;{0: 1};;;24
14;111001000101000000111110110111001110111000011101011101111111;3.314681;23;8;{223: 1};{11010111: 1};;24
15;010101000101000000110111110110011100111100110101111101111111;2.914681;23;8;{0: 1, 223: 1};;;24
2;010001001001011101001101001100011100110110010100001101011010;11.404490;25;0;{1047: 1};;;25
6;111111100010111110000001111010001010001101110101100101100000;4.586436;25;0;{0: 1, 324: 1};;;25
12;110000111010011101011101000011100000010100011010110110010010;6.548969;24;7;{167: 1};;;25
13;110010101010001111011110000010100111010100100010110110000100;6.548969;24;7;{0: 1};;;25
14;111001000101000000111110110111001110111000011101011101111111;3.114681;24;8;{223: 1, 2469: 1};;;25
15;010101000101000000110111110110011100111100110101111101111111;2.714682;24;8;{0: 1, 223: 1};;;25
2;010001001001011101001101001100011100110110010100001101011010;11.304489;26;0;{1047: 1};;;26
6;111111100010111110000001111010001010001101110101100101100000;4.386436;26;0;{0: 1, 324: 1};;;26
12;110000111010011101011101000011100000010100011010110110010010;6.448969;25;7;{167: 1};;;26
13;110010101010001111011110000010100111010100100010110110000100;6.448969;25;7;{0: 1};;;26
14;111001000101000000111110110111001110111000011101011101111111;2.914681;25;8;{223: 1, 2469: 1};{00000101: 1};;26
15;010101000101000000110111110110011100111100110101111101111111;2.514682;25;8;{0: 1, 223: 1};;;26
2;010001001001011101001101001100011100110110010100001101011010;11.204489;27;0;{1047: 1};;;27
6;111111100010111110000001111010001010001101110101100101100000;4.186436;27;0;{0: 1, 324: 1};;;27
12;110000111010011101011101000011100000010100011010110110010010;6.348969;26;7;{167: 1};;;27
13;110010101010001111011110000010100111010100100010110110000100;6.348969;26;7;{0: 1};;;27
14;111001000101000000111110110111001110111000011101011101111111;2.714682;26;8;{223: 1};{00000101: 1, 00000111: 1};;27
15;010101000101000000110111110110011100111100110101111101111111;2.314682;26;8;{0: 1, 223: 1};;;27
2;010001001001011101001101001100011100110110010100001101011010;11.104488;28;0;{1047: 1};;;28
6;111111100010111110000001111010001010001101110101100101100000;3.986436;28;0;{0: 1, 324: 1};;;28
12;110000111010011101011101000011100000010100011010110110010010;6.248969;27;7;{167: 1};;;28
13;110010101010001111011110000010100111010100100010110110000100;6.248969;27;7;{0: 1};;;28
14;111001000101000000111110110111001110111000011101011101111111;2.514682;27;8;{223: 1};{00000111: 1};;28
15;010101000101000000110111110110011100111100110101111101111111;2.114682;27;8;{0: 1, 223: 1};;;28
2;010001001001011101001101001100011100110110010100001101011010;11.004488;29;0;{1047: 1};;;29
6;111111100010111110000001111010001010001101110101100101100000;3.786437;29;0;{0: 1, 324: 1};;;29
12;110000111010011101011101000011100000010100011010110110010010;6.148969;28;7;{167: 1};;;29
13;110010101010001111011110000010100111010100100010110110000100;6.148969;28;7;{0: 1};;;29
14;111001000101000000111110110111001110111000011101011101111111;2.314682;28;8;{223: 1, 2469: 1};;;29
15;010101000101000000110111110110011100111100110101111101111111;1.914682;28;8;{0: 1, 223: 1};;;29
2;010001001001011101001101001100011100110110010100001101011010;10.904488;30;0;{1047: 1};;;30
6;111111100010111110000001111010001010001101110101100101100000;3.586437;30;0;{0: 1, 324: 1};;;30
12;110000111010011101011101000011100000010100011010110110010010;6.048969;29;7;{167: 1};;;30
13;110010101010001111011110000010100111010100100010110110000100;6.048969;29;7;{0: 1};;;30
14;111001000101000000111110110111001110111000011101011101111111;2.114682;29;8;{223: 1, 2469: 1};{00000111: 1};;30
15;010101000101000000110111110110011100111100110101111101111111;1.714682;29;8;{0: 1, 223: 1};;;30
2;010001001001011101001101001100011100110110010100001101011010;10.804487;31;0;{1047: 1};;;31
6;111111100010111110000001111010001010001101110101100101100000;3.386437;31;0;{0: 1, 324: 1};;;31
12;110000111010011101011101000011100000010100011010110110010010;5.948969;30;7;{167: 1};;;31
13;110010101010001111011110000010100111010100100010110110000100;5.948969;30;7;{0: 1};;;31
14;111001000101000000111110110111001110111000011101011101111111;1.914682;30;8;{223: 1, 2469: 1};{00000111: 1};;31
15;010101000101000000110111110110011100111100110101111101111111;1.514682;30;8;{0: 1, 223: 1};;;31
2;010001001001011101001101001100011100110110010100001101011010;10.704487;32;0;{1047: 1};;;32
6;111111100010111110000001111010001010001101110101100101100000;3.186437;32;0;{0: 1, 324: 1};;;32
12;110000111010011101011101000011100000010100011010110110010010;5.848969;31;7;{167: 1};;;32
13;110010101010001111011110000010100111010100100010110110000100;5.848969;31;7;{0: 1};;;32
14;111001000101000000111110110111001110111000011101011101111111;1.914682;31;8;;;;32
15;010101000101000000110111110110011100111100110101111101111111;1.314682;31;8;{0: 1, 223: 1};;;32
2;010001001001011101001101001100011100110110010100001101011010;10.604486;33;0;{1047: 1};;;33
6;111111100010111110000001111010001010001101110101100101100000;2.986437;33;0;{0: 1, 324: 1};;;33
12;110000111010011101011101000011100000010100011010110110010010;5.748970;32;7;{167: 1};;;33
13;110010101010001111011110000010100111010100100010110110000100;5.748970;32;7;{0: 1};;;33
14;111001000101000000111110110111001110111000011101011101111111;1.714682;32;8;{223: 1};{00000101: 1};;33
15;010101000101000000110111110110011100111100110101111101111111;1.114682;32;8;{0: 1, 223: 1};;;33
2;010001001001011101001101001100011100110110010100001101011010;10.504486;34;0;{1047: 1};;;34
6;111111100010111110000001111010001010001101110101100101100000;2.786438;34;0;{0: 1, 324: 1};;;34
12;110000111010011101011101000011100000010100011010110110010010;5.648970;33;7;{167: 1};;;34
13;110010101010001111011110000010100111010100100010110110000100;5.648970;33;7;{0: 1};;;34
14;111001000101000000111110110111001110111000011101011101111111;1.514682;33;8;{223: 1};{00000101: 1};;34
15;010101000101000000110111110110011100111100110101111101111111;0.914682;33;8;{0: 1, 223: 1};;;34
2;010001001001011101001101001100011100110110010100001101011010;10.404486;35;0;{1047: 1};;;35
6;111111100010111110000001111010001010001101110101100101100000;2.586438;35;0;{0: 1, 324: 1};;;35
12;110000111010011101011101000011100000010100011010110110010010;5.548970;34;7;{167: 1};;;35
13;110010101010001111011110000010100111010100100010110110000100;5.548970;34;7;{0: 1};;;35
