ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
0;000010110111010111111001000111010100011000101001010100101001;15.064937;0;0;;;;0
1;011010100110001111010111010010001100001001010011111100100101;8.459681;0;0;;;;0
2;011111000000011100001010111110010100110000101110111101010111;5.729520;0;0;;;;0
3;001010010111101100011101011101111101101110000111111111001100;1.535443;0;0;;;;0
4;111101111011010110001100000100000001000100000100100111010010;7.996162;0;0;;;;0
5;001110110001100101010001000100111011011010000101101110111110;13.482181;0;0;;;;0
6;101100110111001101000011110111111110111001110001010100011111;16.626846;0;0;;;;0
7;000101111000001110011001101011100010101100000110011011011000;0.618901;0;0;;;;0
8;100110011000101011011000111111001100110111001001000111110111;3.761831;0;0;;;;0
9;110011001001100001011001100000000011010111100001111101100010;16.890144;0;0;;;;0
1;011010100110001111010111010010001100001001010011111100100101;8.259680;1;0;{0: 1, 131: 1};;;1
2;011111000000011100001010111110010100110000101110111101010111;5.629520;1;0;{30: 1};;;1
3;001010010111101100011101011101111101101110000111111111001100;1.435443;1;0;{2673: 1};;;1
4;111101111011010110001100000100000001000100000100100111010010;7.896163;1;0;{1317: 1};;;1
5;001110110001100101010001000100111011011010000101101110111110;13.482181;1;0;;;;1
7;000101111000001110011001101011100010101100000110011011011000;0.618901;1;0;;;;1
8;100110011000101011011000111111001100110111001001000111110111;3.761831;1;0;;;;1
11;000010110101010011111001000111010100010000101001011101101001;7.532468;0;0;;;;1
12;001010110111010111111100000111110100011000101001010100100001;7.532468;0;0;;;;1
13;101100110111011101000011110111101110111001110001010100011111;8.213423;0;0;{1048: 1};;;1
14;100100110111011001000011100011110110111010010001010100011111;8.213423;0;0;{1551: 1};;;1
15;110011001001100101011101100000000011010111110011111001100010;8.395072;0;0;{0: 1};;;1
16;110011001100000001011001100000001011110111000001111101100010;8.395072;0;0;;;;1
1;011010100110001111010111010010001100001001010011111100100101;8.059679;2;0;{0: 1, 131: 1};;;2
2;011111000000011100001010111110010100110000101110111101010111;5.529520;2;0;{30: 1};;;2
3;001010010111101100011101011101111101101110000111111111001100;1.335443;2;0;{2673: 1};;;2
4;111101111011010110001100000100000001000100000100100111010010;7.796163;2;0;{1317: 1};;;2
5;001110110001100101010001000100111011011010000101101110111110;13.482181;2;0;;;;2
7;000101111000001110011001101011100010101100000110011011011000;0.618901;2;0;;;;2
8;100110011000101011011000111111001100110111001001000111110111;3.761831;2;0;;;;2
11;000010110101010011111001000111010100010000101001011101101001;7.532468;1;0;;;;2
12;001010110111010111111100000111110100011000101001010100100001;7.532468;1;0;;;;2
13;101100110111011101000011110111101110111001110001010100011111;8.013422;1;0;;;{13090: 1};2
14;100100110111011001000011100011110110111010010001010100011111;8.213423;1;0;;{00000101: 1};;2
15;110011001001100101011101100000000011010111110011111001100010;8.195071;1;0;{712: 1};{10100111: 1};;2
16;110011001100000001011001100000001011110111000001111101100010;8.395072;1;0;;;;2
1;011010100110001111010111010010001100001001010011111100100101;7.859679;3;0;{0: 1, 131: 1};;;3
2;011111000000011100001010111110010100110000101110111101010111;5.429520;3;0;{30: 1};;;3
3;001010010111101100011101011101111101101110000111111111001100;1.235443;3;0;{2673: 1};{00000101: 1};;3
4;111101111011010110001100000100000001000100000100100111010010;7.696163;3;0;{1317: 1};;;3
5;001110110001100101010001000100111011011010000101101110111110;13.482181;3;0;;;;3
7;000101111000001110011001101011100010101100000110011011011000;0.618901;3;0;;;;3
8;100110011000101011011000111111001100110111001001000111110111;3.761831;3;0;;;;3
11;000010110101010011111001000111010100010000101001011101101001;7.532468;2;0;;;;3
12;001010110111010111111100000111110100011000101001010100100001;7.532468;2;0;;;;3
13;101100110111011101000011110111101110111001110001010100011111;7.813422;2;0;;{01001111: 1};{13090: 1};3
14;100100110111011001000011100011110110111010010001010100011111;8.213423;2;0;;;;3
15;110011001001100101011101100000000011010111110011111001100010;7.995071;2;0;{712: 1};{10100111: 1};;3
16;110011001100000001011001100000001011110111000001111101100010;8.395072;2;0;;;;3
1;011010100110001111010111010010001100001001010011111100100101;7.659679;4;0;{0: 1, 131: 1};;;4
2;011111000000011100001010111110010100110000101110111101010111;5.329520;4;0;{30: 1};;;4
3;001010010111101100011101011101111101101110000111111111001100;1.135443;4;0;{2673: 1};{00000101: 1};;4
4;111101111011010110001100000100000001000100000100100111010010;7.596163;4;0;{1317: 1};;;4
5;001110110001100101010001000100111011011010000101101110111110;13.482181;4;0;;;;4
7;000101111000001110011001101011100010101100000110011011011000;0.618901;4;0;;;;4
8;100110011000101011011000111111001100110111001001000111110111;3.761831;4;0;;;;4
11;000010110101010011111001000111010100010000101001011101101001;7.532468;3;0;;;;4
12;001010110111010111111100000111110100011000101001010100100001;7.532468;3;0;;;;4
13;101100110111011101000011110111101110111001110001010100011111;7.613422;3;0;;{11011111: 1};{13090: 1};4
14;100100110111011001000011100011110110111010010001010100011111;8.213423;3;0;;;;4
15;110011001001100101011101100000000011010111110011111001100010;7.795071;3;0;{97: 1, 712: 1};;;4
16;110011001100000001011001100000001011110111000001111101100010;8.395072;3;0;;;;4
1;011010100110001111010111010010001100001001010011111100100101;7.459680;5;0;{0: 1, 131: 1};;;5
2;011111000000011100001010111110010100110000101110111101010111;5.229520;5;0;{30: 1};;;5
3;001010010111101100011101011101111101101110000111111111001100;1.035443;5;0;{2673: 1};{00000101: 1};;5
4;111101111011010110001100000100000001000100000100100111010010;7.496163;5;0;{1317: 1};;;5
5;001110110001100101010001000100111011011010000101101110111110;13.482181;5;0;;;;5
7;000101111000001110011001101011100010101100000110011011011000;0.618901;5;0;;;;5
8;100110011000101011011000111111001100110111001001000111110111;3.761831;5;0;;;;5
11;000010110101010011111001000111010100010000101001011101101001;7.532468;4;0;;;;5
12;001010110111010111111100000111110100011000101001010100100001;7.532468;4;0;;;;5
13;101100110111011101000011110111101110111001110001010100011111;7.413423;4;0;;{11011111: 1};{13090: 1};5
14;100100110111011001000011100011110110111010010001010100011111;8.213423;4;0;;;;5
15;110011001001100101011101100000000011010111110011111001100010;7.595071;4;0;{97: 1, 712: 1};{00001101: 1};;5
16;110011001100000001011001100000001011110111000001111101100010;8.395072;4;0;;;;5
1;011010100110001111010111010010001100001001010011111100100101;7.259680;6;0;{0: 1, 131: 1};;;6
2;011111000000011100001010111110010100110000101110111101010111;5.129520;6;0;{30: 1};;;6
3;001010010111101100011101011101111101101110000111111111001100;0.935443;6;0;{2673: 1};{00000101: 1};;6
4;111101111011010110001100000100000001000100000100100111010010;7.396163;6;0;{1317: 1};;;6
5;001110110001100101010001000100111011011010000101101110111110;13.482181;6;0;;;;6
7;000101111000001110011001101011100010101100000110011011011000;0.618901;6;0;;;;6
8;100110011000101011011000111111001100110111001001000111110111;3.761831;6;0;;;;6
11;000010110101010011111001000111010100010000101001011101101001;7.532468;5;0;;;;6
12;001010110111010111111100000111110100011000101001010100100001;7.532468;5;0;;;;6
13;101100110111011101000011110111101110111001110001010100011111;7.213423;5;0;;{11011111: 1};{13090: 1};6
