ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
0;111101011011100110100000100001100110101100101001110001110010;9.907026;0;0;;;;0
1;110100011010111111010010111010101101101110100011101100000011;8.648925;0;0;;;;0
2;100101010010100110010101110010000110000011101101101110100001;10.190241;0;0;;;;0
3;011110110101001010111011111010001110110101100110011011000011;3.786545;0;0;;;;0
4;011011011100010101100000111100011100101001000111100010010001;12.873007;0;0;;;;0
5;011011010101100000010100000111000001111100100010101000000010;9.180685;0;0;;;;0
6;101110110101011101000000000100111010110111101111111101100000;12.328689;0;0;;;;0
7;010001000000010000100010010010101100101000110000110011111100;8.507257;0;0;;;;0
8;001100100100011011000111101101001000110011101000001111100011;4.540052;0;0;;;;0
9;101111111010010011011011011011111101110011001101110110000001;4.945462;0;0;;;;0
0;111101011011100110100000100001100110101100101001110001110010;9.807026;1;0;{2420: 1};;;1
1;110100011010111111010010111010101101101110100011101100000011;8.548924;1;0;{2460: 1};;;1
2;100101010010100110010101110010000110000011101101101110100001;9.990240;1;0;{25: 1, 1308: 1};;;1
3;011110110101001010111011111010001110110101100110011011000011;3.586545;1;0;;;{19278: 1};1
4;011011011100010101100000111100011100101001000111100010010001;12.873007;1;0;;;;1
5;011011010101100000010100000111000001111100100010101000000010;9.180685;1;0;;;;1
6;101110110101011101000000000100111010110111101111111101100000;12.128688;1;0;{968: 1, 2483: 1};;;1
7;010001000000010000100010010010101100101000110000110011111100;8.507257;1;0;;;;1
8;001100100100011011000111101101001000110011101000001111100011;4.340053;1;0;{0: 1, 1150: 1};;;1
9;101111111010010011011011011011111101110011001101110110000001;4.745462;1;0;{0: 1, 2141: 1};;;1
0;111101011011100110100000100001100110101100101001110001110010;9.707026;2;0;{2420: 1};;;2
1;110100011010111111010010111010101101101110100011101100000011;8.448924;2;0;{2460: 1};;;2
2;100101010010100110010101110010000110000011101101101110100001;9.790239;2;0;{25: 1, 1308: 1};;;2
3;011110110101001010111011111010001110110101100110011011000011;3.386545;2;0;;{01001110: 1};{19278: 1};2
4;011011011100010101100000111100011100101001000111100010010001;12.873007;2;0;;;;2
5;011011010101100000010100000111000001111100100010101000000010;9.180685;2;0;;;;2
6;101110110101011101000000000100111010110111101111111101100000;12.028687;2;0;{2483: 1};;;2
7;010001000000010000100010010010101100101000110000110011111100;8.507257;2;0;;;;2
8;001100100100011011000111101101001000110011101000001111100011;4.140053;2;0;{0: 1, 1150: 1};;;2
9;101111111010010011011011011011111101110011001101110110000001;4.545462;2;0;{0: 1, 2141: 1};;;2
0;111101011011100110100000100001100110101100101001110001110010;9.607025;3;0;{2420: 1};;;3
1;110100011010111111010010111010101101101110100011101100000011;8.348924;3;0;{2460: 1};;;3
2;100101010010100110010101110010000110000011101101101110100001;9.590239;3;0;{25: 1, 1308: 1};;;3
3;011110110101001010111011111010001110110101100110011011000011;3.186545;3;0;;{01001110: 1};{19278: 1};3
4;011011011100010101100000111100011100101001000111100010010001;12.873007;3;0;;;;3
5;011011010101100000010100000111000001111100100010101000000010;9.180685;3;0;;;;3
6;101110110101011101000000000100111010110111101111111101100000;11.828687;3;0;{968: 1, 2483: 1};;;3
7;010001000000010000100010010010101100101000110000110011111100;8.507257;3;0;;;;3
8;001100100100011011000111101101001000110011101000001111100011;3.940053;3;0;{0: 1, 1150: 1};;;3
9;101111111010010011011011011011111101110011001101110110000001;4.345462;3;0;{0: 1, 2141: 1};;;3
0;111101011011100110100000100001100110101100101001110001110010;9.507025;4;0;{2420: 1};;;4
1;110100011010111111010010111010101101101110100011101100000011;8.248923;4;0;{2460: 1};;;4
2;100101010010100110010101110010000110000011101101101110100001;9.390238;4;0;{25: 1, 1308: 1};;;4
