ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
1;011010000011111010111110111101001110100110010110110100011110;7.521255;3;0;;{11000111: 1};;3
2;011111000101011011101110110001011011100001011101010011100110;3.208316;3;0;{1860: 1, 2083: 1};{00101111: 1};;3
3;100011101010111000001010000100110001011000001100101011011001;6.828988;3;0;;;;3
4;100111100001011110111101111110111101101111010100011011001001;8.049460;3;0;{1445: 1, 2695: 1};{10010111: 1};;3
6;110110001101111010011101100111111111010110111000010001110010;13.157760;3;0;{0: 2, 1035: 1};;;3
7;111111000010100111000011011010100111101110000011011101011011;3.227077;3;0;{713: 1};;;3
8;100101100100000011100110000110100111000100111101000100110101;3.724781;3;0;;;;3
9;110111100110100001101000101010010001101001111110001101001100;7.904614;3;0;{774: 1, 906: 1};;;3
11;100101111111011011110100011100101000100100010010111111011011;8.302224;2;0;;;;3
12;100101101011011011111100011100111000100000010011111111011001;8.302224;2;0;;;;3
0;110001000000100101011011000001101100010110010110101101011110;11.984519;4;0;{689: 1};;;4
1;011010000011111010111110111101001110100110010110110100011110;7.421255;4;0;{2295: 1};;;4
2;011111000101011011101110110001011011100001011101010011100110;2.908317;4;0;{1860: 1, 2083: 1};{00100011: 1, 00101111: 1};;4
3;100011101010111000001010000100110001011000001100101011011001;6.828988;4;0;;;;4
4;100111100001011110111101111110111101101111010100011011001001;7.849461;4;0;{1445: 1, 2695: 1};{10010111: 1};;4
6;110110001101111010011101100111111111010110111000010001110010;12.857759;4;0;{0: 2, 1035: 1};;;4
7;111111000010100111000011011010100111101110000011011101011011;3.127077;4;0;{713: 1};;;4
8;100101100100000011100110000110100111000100111101000100110101;3.724781;4;0;;;;4
9;110111100110100001101000101010010001101001111110001101001100;7.704614;4;0;{774: 1, 906: 1};;;4
11;100101111111011011110100011100101000100100010010111111011011;8.302224;3;0;;;;4
12;100101101011011011111100011100111000100000010011111111011001;8.302224;3;0;;;;4
0;110001000000100101011011000001101100010110010110101101011110;11.884519;5;0;{689: 1};;;5
1;011010000011111010111110111101001110100110010110110100011110;7.421255;5;0;;;;5
2;011111000101011011101110110001011011100001011101010011100110;2.608317;5;0;{1860: 1, 2083: 1};{00100011: 1, 00101111: 1};;5
3;100011101010111000001010000100110001011000001100101011011001;6.828988;5;0;;;;5
4;100111100001011110111101111110111101101111010100011011001001;7.649461;5;0;{1445: 1, 2695: 1};{10010111: 1};;5
6;110110001101111010011101100111111111010110111000010001110010;12.557757;5;0;{0: 2, 1035: 1};;;5
7;111111000010100111000011011010100111101110000011011101011011;3.027077;5;0;{713: 1};;;5
8;100101100100000011100110000110100111000100111101000100110101;3.724781;5;0;;;;5
9;110111100110100001101000101010010001101001111110001101001100;7.504614;5;0;{774: 1, 906: 1};;;5
11;100101111111011011110100011100101000100100010010111111011011;8.302224;4;0;;;;5
12;100101101011011011111100011100111000100000010011111111011001;8.302224;4;0;;;;5
0;110001000000100101011011000001101100010110010110101101011110;11.784518;6;0;{689: 1};;;6
1;011010000011111010111110111101001110100110010110110100011110;7.321255;6;0;;{01000011: 1};;6
2;011111000101011011101110110001011011100001011101010011100110;2.308317;6;0;{1860: 1, 2083: 1};{00100011: 1, 00101111: 1};;6
3;100011101010111000001010000100110001011000001100101011011001;6.828988;6;0;;;;6
4;100111100001011110111101111110111101101111010100011011001001;7.449461;6;0;{1445: 1, 2695: 1};{10010111: 1};;6
6;110110001101111010011101100111111111010110111000010001110010;12.257756;6;0;{0: 2, 1035: 1};;;6
7;111111000010100111000011011010100111101110000011011101011011;2.927077;6;0;{713: 1};;;6
8;100101100100000011100110000110100111000100111101000100110101;3.724781;6;0;;;;6
9;110111100110100001101000101010010001101001111110001101001100;7.304615;6;0;{774: 1, 906: 1};;;6
11;100101111111011011110100011100101000100100010010111111011011;8.302224;5;0;;;;6
12;100101101011011011111100011100111000100000010011111111011001;8.302224;5;0;;;;6
0;110001000000100101011011000001101100010110010110101101011110;11.684518;7;0;{689: 1};;;7
1;011010000011111010111110111101001110100110010110110100011110;7.221255;7;0;;{01000011: 1};;7
2;011111000101011011101110110001011011100001011101010011100110;2.008317;7;0;{792: 1, 1860: 1, 2083: 1};{00100011: 1};;7
3;100011101010111000001010000100110001011000001100101011011001;6.828988;7;0;;;;7
4;100111100001011110111101111110111101101111010100011011001001;7.249461;7;0;{1445: 1, 2695: 1};;;7
6;110110001101111010011101100111111111010110111000010001110010;11.957755;7;0;{0: 2, 1035: 1};;;7
7;111111000010100111000011011010100111101110000011011101011011;2.827077;7;0;{713: 1};;;7
8;100101100100000011100110000110100111000100111101000100110101;3.724781;7;0;;;;7
9;110111100110100001101000101010010001101001111110001101001100;7.104615;7;0;{774: 1, 906: 1};;;7
11;100101111111011011110100011100101000100100010010111111011011;8.302224;6;0;;;;7
12;100101101011011011111100011100111000100000010011111111011001;8.302224;6;0;;;;7
0;110001000000100101011011000001101100010110010110101101011110;11.584517;8;0;{689: 1};;;8
1;011010000011111010111110111101001110100110010110110100011110;7.121255;8;0;;{01100111: 1};;8
2;011111000101011011101110110001011011100001011101010011100110;1.708317;8;0;{792: 1, 1860: 1, 2083: 1};{00100011: 1, 10110011: 1};;8
3;100011101010111000001010000100110001011000001100101011011001;6.828988;8;0;;;;8
4;100111100001011110111101111110111101101111010100011011001001;7.049461;8;0;{1445: 1, 2695: 1};;;8
6;110110001101111010011101100111111111010110111000010001110010;11.657754;8;0;{0: 2, 1035: 1};;;8
7;111111000010100111000011011010100111101110000011011101011011;2.727077;8;0;{713: 1};;;8
8;100101100100000011100110000110100111000100111101000100110101;3.724781;8;0;;;;8
9;110111100110100001101000101010010001101001111110001101001100;6.904615;8;0;{774: 1, 906: 1};{00000011: 1};;8
11;100101111111011011110100011100101000100100010010111111011011;8.302224;7;0;;;;8
12;100101101011011011111100011100111000100000010011111111011001;8.302224;7;0;;;;8
0;110001000000100101011011000001101100010110010110101101011110;11.484517;9;0;{689: 1};;;9
1;011010000011111010111110111101001110100110010110110100011110;7.021255;9;0;;{01100111: 1};;9
2;011111000101011011101110110001011011100001011101010011100110;1.408317;9;0;{792: 1, 1860: 1, 2083: 1};{00100011: 1, 00101011: 1};;9
3;100011101010111000001010000100110001011000001100101011011001;6.828988;9;0;;;;9
4;100111100001011110111101111110111101101111010100011011001001;6.849462;9;0;{1445: 1, 2695: 1};{10010111: 1};;9
6;110110001101111010011101100111111111010110111000010001110010;11.357753;9;0;{0: 2, 1035: 1};;;9
7;111111000010100111000011011010100111101110000011011101011011;2.627078;9;0;{713: 1};;;9
8;100101100100000011100110000110100111000100111101000100110101;3.724781;9;0;;;;9
9;110111100110100001101000101010010001101001111110001101001100;6.704615;9;0;{774: 1, 906: 1};{00000011: 1};;9
11;100101111111011011110100011100101000100100010010111111011011;8.302224;8;0;;;;9
12;100101101011011011111100011100111000100000010011111111011001;8.302224;8;0;;;;9
0;110001000000100101011011000001101100010110010110101101011110;11.384517;10;0;{689: 1};;;10
1;011010000011111010111110111101001110100110010110110100011110;6.921255;10;0;;{01100111: 1};;10
2;011111000101011011101110110001011011100001011101010011100110;1.108317;10;0;{1860: 1, 2083: 1};{00100011: 1, 00101011: 1, 01100001: 1};;10
3;100011101010111000001010000100110001011000001100101011011001;6.828988;10;0;;;;10
4;100111100001011110111101111110111101101111010100011011001001;6.649462;10;0;{1445: 1, 2695: 1};{10010111: 1};;10
6;110110001101111010011101100111111111010110111000010001110010;11.057752;10;0;{0: 2, 1035: 1};;;10
7;111111000010100111000011011010100111101110000011011101011011;2.527078;10;0;{713: 1};;;10
8;100101100100000011100110000110100111000100111101000100110101;3.724781;10;0;;;;10
9;110111100110100001101000101010010001101001111110001101001100;6.504615;10;0;{774: 1, 906: 1};{00000011: 1};;10
11;100101111111011011110100011100101000100100010010111111011011;8.302224;9;0;;;;10
12;100101101011011011111100011100111000100000010011111111011001;8.302224;9;0;;;;10
0;110001000000100101011011000001101100010110010110101101011110;11.284516;11;0;{689: 1};;;11
1;011010000011111010111110111101001110100110010110110100011110;6.821255;11;0;;{01100111: 1};;11
2;011111000101011011101110110001011011100001011101010011100110;0.808317;11;0;{1860: 1, 2083: 1};{00100011: 1, 11001111: 1};;11
3;100011101010111000001010000100110001011000001100101011011001;6.828988;11;0;;;;11
4;100111100001011110111101111110111101101111010100011011001001;6.449462;11;0;{1445: 1, 2695: 1};{10010111: 1};;11
6;110110001101111010011101100111111111010110111000010001110010;10.757751;11;0;{0: 2, 1035: 1};;;11
7;111111000010100111000011011010100111101110000011011101011011;2.427078;11;0;{713: 1};;;11
8;100101100100000011100110000110100111000100111101000100110101;3.724781;11;0;;;;11
9;110111100110100001101000101010010001101001111110001101001100;6.304615;11;0;{774: 1, 906: 1};{00000011: 1};;11
11;100101111111011011110100011100101000100100010010111111011011;8.302224;10;0;;;;11
12;100101101011011011111100011100111000100000010011111111011001;8.302224;10;0;;;;11
0;110001000000100101011011000001101100010110010110101101011110;11.184516;12;0;{689: 1};;;12
1;011010000011111010111110111101001110100110010110110100011110;6.721255;12;0;;{01100111: 1};;12
2;011111000101011011101110110001011011100001011101010011100110;0.508317;12;0;{2083: 1};{00100011: 1, 00100111: 1, 01100001: 1};;12
3;100011101010111000001010000100110001011000001100101011011001;6.828988;12;0;;;;12
4;100111100001011110111101111110111101101111010100011011001001;6.249462;12;0;{1445: 1, 2695: 1};;;12
6;110110001101111010011101100111111111010110111000010001110010;10.457749;12;0;{0: 2, 1035: 1};;;12
7;111111000010100111000011011010100111101110000011011101011011;2.327078;12;0;{713: 1};;;12
8;100101100100000011100110000110100111000100111101000100110101;3.724781;12;0;;;;12
9;110111100110100001101000101010010001101001111110001101001100;6.104616;12;0;{774: 1, 906: 1};{00000011: 1};;12
11;100101111111011011110100011100101000100100010010111111011011;8.302224;11;0;;;;12
12;100101101011011011111100011100111000100000010011111111011001;8.302224;11;0;;;;12
0;110001000000100101011011000001101100010110010110101101011110;11.084516;13;0;{689: 1};;;13
1;011010000011111010111110111101001110100110010110110100011110;6.621255;13;0;;{01100111: 1};;13
2;011111000101011011101110110001011011100001011101010011100110;0.208317;13;0;{792: 1, 2083: 1};{00100011: 1};;13
3;100011101010111000001010000100110001011000001100101011011001;6.828988;13;0;;;;13
4;100111100001011110111101111110111101101111010100011011001001;6.049462;13;0;{1445: 1, 2695: 1};;;13
6;110110001101111010011101100111111111010110111000010001110010;10.157748;13;0;{0: 2, 1035: 1};;;13
7;111111000010100111000011011010100111101110000011011101011011;2.227078;13;0;{713: 1};;;13
8;100101100100000011100110000110100111000100111101000100110101;3.724781;13;0;;;;13
9;110111100110100001101000101010010001101001111110001101001100;5.904616;13;0;{774: 1, 906: 1};{00000011: 1};;13
11;100101111111011011110100011100101000100100010010111111011011;8.302224;12;0;;;;13
12;100101101011011011111100011100111000100000010011111111011001;8.302224;12;0;;;;13
0;110001000000100101011011000001101100010110010110101101011110;10.984515;14;0;{689: 1};;;14
1;011010000011111010111110111101001110100110010110110100011110;6.521255;14;0;{2295: 1};;;14
3;100011101010111000001010000100110001011000001100101011011001;6.828988;14;0;;;;14
4;100111100001011110111101111110111101101111010100011011001001;5.849463;14;0;{1445: 1, 2695: 1};;;14
6;110110001101111010011101100111111111010110111000010001110010;9.857747;14;0;{0: 2, 1035: 1};;;14
7;111111000010100111000011011010100111101110000011011101011011;2.127078;14;0;{713: 1};;;14
8;100101100100000011100110000110100111000100111101000100110101;3.724781;14;0;;;;14
9;110111100110100001101000101010010001101001111110001101001100;5.704616;14;0;{774: 1, 906: 1};{00000011: 1};;14
11;100101111111011011110100011100101000100100010010111111011011;8.302224;13;0;;;;14
12;100101101011011011111100011100111000100000010011111111011001;8.302224;13;0;;;;14
0;110001000000100101011011000001101100010110010110101101011110;10.884515;15;0;{689: 1};;;15
1;011010000011111010111110111101001110100110010110110100011110;6.521255;15;0;;;;15
3;100011101010111000001010000100110001011000001100101011011001;6.828988;15;0;;;;15
4;100111100001011110111101111110111101101111010100011011001001;5.649463;15;0;{1445: 1, 2695: 1};;;15
6;110110001101111010011101100111111111010110111000010001110010;9.557746;15;0;{0: 2, 1035: 1};;;15
7;111111000010100111000011011010100111101110000011011101011011;2.027078;15;0;{713: 1};;;15
8;100101100100000011100110000110100111000100111101000100110101;3.724781;15;0;;;;15
9;110111100110100001101000101010010001101001111110001101001100;5.504616;15;0;{774: 1, 906: 1};{00000011: 1};;15
11;100101111111011011110100011100101000100100010010111111011011;8.302224;14;0;;;;15
12;100101101011011011111100011100111000100000010011111111011001;8.302224;14;0;;;;15
0;110001000000100101011011000001101100010110010110101101011110;10.784514;16;0;{689: 1};;;16
1;011010000011111010111110111101001110100110010110110100011110;6.421256;16;0;;{00000111: 1};;16
3;100011101010111000001010000100110001011000001100101011011001;6.828988;16;0;;;;16
4;100111100001011110111101111110111101101111010100011011001001;5.449463;16;0;{1445: 1, 2695: 1};;;16
6;110110001101111010011101100111111111010110111000010001110010;9.257745;16;0;{0: 2, 1035: 1};;;16
7;111111000010100111000011011010100111101110000011011101011011;1.927078;16;0;{713: 1};;;16
8;100101100100000011100110000110100111000100111101000100110101;3.724781;16;0;;;;16
9;110111100110100001101000101010010001101001111110001101001100;5.304616;16;0;{774: 1, 906: 1};{00000011: 1};;16
11;100101111111011011110100011100101000100100010010111111011011;8.302224;15;0;;;;16
12;100101101011011011111100011100111000100000010011111111011001;8.302224;15;0;;;;16
0;110001000000100101011011000001101100010110010110101101011110;10.684514;17;0;{689: 1};;;17
1;011010000011111010111110111101001110100110010110110100011110;6.321256;17;0;;{00000111: 1};;17
3;100011101010111000001010000100110001011000001100101011011001;6.828988;17;0;;;;17
4;100111100001011110111101111110111101101111010100011011001001;5.249463;17;0;{1445: 1, 2695: 1};;;17
6;110110001101111010011101100111111111010110111000010001110010;8.957744;17;0;{0: 2, 1035: 1};;;17
7;111111000010100111000011011010100111101110000011011101011011;1.827078;17;0;{713: 1};;;17
8;100101100100000011100110000110100111000100111101000100110101;3.724781;17;0;;;;17
9;110111100110100001101000101010010001101001111110001101001100;5.104617;17;0;{774: 1, 906: 1};{00000011: 1};;17
11;100101111111011011110100011100101000100100010010111111011011;8.302224;16;0;;;;17
12;100101101011011011111100011100111000100000010011111111011001;8.302224;16;0;;;;17
0;110001000000100101011011000001101100010110010110101101011110;10.584514;18;0;{689: 1};;;18
1;011010000011111010111110111101001110100110010110110100011110;6.221256;18;0;;{00000111: 1};;18
3;100011101010111000001010000100110001011000001100101011011001;6.828988;18;0;;;;18
4;100111100001011110111101111110111101101111010100011011001001;5.049463;18;0;{1445: 1, 2695: 1};;;18
6;110110001101111010011101100111111111010110111000010001110010;8.657743;18;0;{0: 2, 1035: 1};;;18
7;111111000010100111000011011010100111101110000011011101011011;1.727078;18;0;{713: 1};;;18
8;100101100100000011100110000110100111000100111101000100110101;3.724781;18;0;;;;18
9;110111100110100001101000101010010001101001111110001101001100;4.904617;18;0;{774: 1, 906: 1};;;18
11;100101111111011011110100011100101000100100010010111111011011;8.302224;17;0;;;;18
12;100101101011011011111100011100111000100000010011111111011001;8.302224;17;0;;;;18
0;110001000000100101011011000001101100010110010110101101011110;10.484513;19;0;{689: 1};;;19
1;011010000011111010111110111101001110100110010110110100011110;6.121256;19;0;;{00000111: 1};;19
3;100011101010111000001010000100110001011000001100101011011001;6.828988;19;0;;;;19
4;100111100001011110111101111110111101101111010100011011001001;4.849463;19;0;{1445: 1, 2695: 1};;;19
6;110110001101111010011101100111111111010110111000010001110010;8.357741;19;0;{0: 2, 1035: 1};;;19
7;111111000010100111000011011010100111101110000011011101011011;1.627078;19;0;{713: 1};;;19
8;100101100100000011100110000110100111000100111101000100110101;3.724781;19;0;;;;19
9;110111100110100001101000101010010001101001111110001101001100;4.704617;19;0;{774: 1, 906: 1};;;19
11;100101111111011011110100011100101000100100010010111111011011;8.302224;18;0;;;;19
12;100101101011011011111100011100111000100000010011111111011001;8.302224;18;0;;;;19
0;110001000000100101011011000001101100010110010110101101011110;10.384513;20;0;{689: 1};;;20
1;011010000011111010111110111101001110100110010110110100011110;6.021256;20;0;;{00000111: 1};;20
3;100011101010111000001010000100110001011000001100101011011001;6.828988;20;0;;;;20
4;100111100001011110111101111110111101101111010100011011001001;4.649464;20;0;{1445: 1, 2695: 1};;;20
6;110110001101111010011101100111111111010110111000010001110010;8.057740;20;0;{0: 2, 1035: 1};;;20
7;111111000010100111000011011010100111101110000011011101011011;1.527078;20;0;{713: 1};;;20
8;100101100100000011100110000110100111000100111101000100110101;3.724781;20;0;;;;20
9;110111100110100001101000101010010001101001111110001101001100;4.504617;20;0;{774: 1, 906: 1};;;20
11;100101111111011011110100011100101000100100010010111111011011;8.302224;19;0;;;;20
12;100101101011011011111100011100111000100000010011111111011001;8.302224;19;0;;;;20
0;110001000000100101011011000001101100010110010110101101011110;10.284513;21;0;{689: 1};;;21
1;011010000011111010111110111101001110100110010110110100011110;5.921256;21;0;;{00000111: 1};;21
3;100011101010111000001010000100110001011000001100101011011001;6.828988;21;0;;;;21
4;100111100001011110111101111110111101101111010100011011001001;4.449464;21;0;{1445: 1, 2695: 1};;;21
6;110110001101111010011101100111111111010110111000010001110010;7.757740;21;0;{0: 2, 1035: 1};;;21
7;111111000010100111000011011010100111101110000011011101011011;1.427078;21;0;{713: 1};;;21
8;100101100100000011100110000110100111000100111101000100110101;3.724781;21;0;;;;21
9;110111100110100001101000101010010001101001111110001101001100;4.304617;21;0;{774: 1, 906: 1};;;21
11;100101111111011011110100011100101000100100010010111111011011;8.302224;20;0;;;;21
12;100101101011011011111100011100111000100000010011111111011001;8.302224;20;0;;;;21
0;110001000000100101011011000001101100010110010110101101011110;10.184512;22;0;{689: 1};;;22
1;011010000011111010111110111101001110100110010110110100011110;5.821256;22;0;{2295: 1};;;22
3;100011101010111000001010000100110001011000001100101011011001;6.828988;22;0;;;;22
4;100111100001011110111101111110111101101111010100011011001001;4.249464;22;0;{1445: 1, 2695: 1};;;22
6;110110001101111010011101100111111111010110111000010001110010;7.457741;22;0;{0: 2, 1035: 1};;;22
7;111111000010100111000011011010100111101110000011011101011011;1.327078;22;0;{713: 1};;;22
8;100101100100000011100110000110100111000100111101000100110101;3.724781;22;0;;;;22
9;110111100110100001101000101010010001101001111110001101001100;4.104618;22;0;{774: 1, 906: 1};{01100001: 1};;22
11;100101111111011011110100011100101000100100010010111111011011;8.302224;21;0;;;;22
12;100101101011011011111100011100111000100000010011111111011001;8.302224;21;0;;;;22
0;110001000000100101011011000001101100010110010110101101011110;10.084512;23;0;{689: 1};;;23
1;011010000011111010111110111101001110100110010110110100011110;5.821256;23;0;;;;23
3;100011101010111000001010000100110001011000001100101011011001;6.828988;23;0;;;;23
4;100111100001011110111101111110111101101111010100011011001001;4.049464;23;0;{1445: 1, 2695: 1};;;23
6;110110001101111010011101100111111111010110111000010001110010;7.157741;23;0;{0: 2, 1035: 1};;;23
7;111111000010100111000011011010100111101110000011011101011011;1.227078;23;0;{713: 1};;;23
8;100101100100000011100110000110100111000100111101000100110101;3.724781;23;0;;;;23
9;110111100110100001101000101010010001101001111110001101001100;3.904618;23;0;{774: 1, 906: 1};{01100001: 1};;23
11;100101111111011011110100011100101000100100010010111111011011;8.302224;22;0;;;;23
12;100101101011011011111100011100111000100000010011111111011001;8.302224;22;0;;;;23
0;110001000000100101011011000001101100010110010110101101011110;9.984511;24;0;{689: 1};;;24
1;011010000011111010111110111101001110100110010110110100011110;5.721256;24;0;;{10000111: 1};;24
3;100011101010111000001010000100110001011000001100101011011001;6.828988;24;0;;;;24
4;100111100001011110111101111110111101101111010100011011001001;3.849464;24;0;{1445: 1, 2695: 1};;;24
6;110110001101111010011101100111111111010110111000010001110010;6.857741;24;0;{0: 2, 1035: 1};;;24
7;111111000010100111000011011010100111101110000011011101011011;1.127078;24;0;{713: 1};;;24
8;100101100100000011100110000110100111000100111101000100110101;3.724781;24;0;;;;24
9;110111100110100001101000101010010001101001111110001101001100;3.704618;24;0;{774: 1, 906: 1};{01100001: 1};;24
11;100101111111011011110100011100101000100100010010111111011011;8.302224;23;0;;;;24
12;100101101011011011111100011100111000100000010011111111011001;8.302224;23;0;;;;24
0;110001000000100101011011000001101100010110010110101101011110;9.884511;25;0;{689: 1};;;25
1;011010000011111010111110111101001110100110010110110100011110;5.621256;25;0;;{10010011: 1};;25
3;100011101010111000001010000100110001011000001100101011011001;6.828988;25;0;;;;25
4;100111100001011110111101111110111101101111010100011011001001;3.649465;25;0;{1445: 1, 2695: 1};;;25
6;110110001101111010011101100111111111010110111000010001110010;6.557742;25;0;{0: 2, 1035: 1};;;25
7;111111000010100111000011011010100111101110000011011101011011;1.027078;25;0;{713: 1};;;25
8;100101100100000011100110000110100111000100111101000100110101;3.724781;25;0;;;;25
9;110111100110100001101000101010010001101001111110001101001100;3.504618;25;0;{774: 1, 906: 1};;;25
11;100101111111011011110100011100101000100100010010111111011011;8.302224;24;0;;;;25
12;100101101011011011111100011100111000100000010011111111011001;8.302224;24;0;;;;25
0;110001000000100101011011000001101100010110010110101101011110;9.784511;26;0;{689: 1};;;26
1;011010000011111010111110111101001110100110010110110100011110;5.521256;26;0;{2295: 1};;;26
3;100011101010111000001010000100110001011000001100101011011001;6.828988;26;0;;;;26
4;100111100001011110111101111110111101101111010100011011001001;3.449465;26;0;{1445: 1, 2695: 1};;;26
6;110110001101111010011101100111111111010110111000010001110010;6.257742;26;0;{0: 2, 1035: 1};;;26
7;111111000010100111000011011010100111101110000011011101011011;0.927078;26;0;{713: 1};;;26
8;100101100100000011100110000110100111000100111101000100110101;3.724781;26;0;;;;26
9;110111100110100001101000101010010001101001111110001101001100;3.304618;26;0;{774: 1, 906: 1};;;26
11;100101111111011011110100011100101000100100010010111111011011;8.302224;25;0;;;;26
12;100101101011011011111100011100111000100000010011111111011001;8.302224;25;0;;;;26
0;110001000000100101011011000001101100010110010110101101011110;9.684510;27;0;{689: 1};;;27
1;011010000011111010111110111101001110100110010110110100011110;5.521256;27;0;;;;27
3;100011101010111000001010000100110001011000001100101011011001;6.828988;27;0;;;;27
4;100111100001011110111101111110111101101111010100011011001001;3.249465;27;0;{1445: 1, 2695: 1};;;27
6;110110001101111010011101100111111111010110111000010001110010;5.957742;27;0;{0: 2, 1035: 1};;;27
7;111111000010100111000011011010100111101110000011011101011011;0.827078;27;0;{713: 1};;;27
8;100101100100000011100110000110100111000100111101000100110101;3.724781;27;0;;;;27
9;110111100110100001101000101010010001101001111110001101001100;3.104619;27;0;{774: 1, 906: 1};;;27
11;100101111111011011110100011100101000100100010010111111011011;8.302224;26;0;;;;27
12;100101101011011011111100011100111000100000010011111111011001;8.302224;26;0;;;;27
0;110001000000100101011011000001101100010110010110101101011110;9.584510;28;0;{689: 1};;;28
1;011010000011111010111110111101001110100110010110110100011110;5.421257;28;0;{2295: 1};;;28
3;100011101010111000001010000100110001011000001100101011011001;6.828988;28;0;;;;28
4;100111100001011110111101111110111101101111010100011011001001;3.049465;28;0;{1445: 1, 2695: 1};;;28
6;110110001101111010011101100111111111010110111000010001110010;5.657743;28;0;{0: 2, 1035: 1};;;28
7;111111000010100111000011011010100111101110000011011101011011;0.727078;28;0;{713: 1};;;28
8;100101100100000011100110000110100111000100111101000100110101;3.724781;28;0;;;;28
9;110111100110100001101000101010010001101001111110001101001100;2.904619;28;0;{774: 1, 906: 1};;;28
11;100101111111011011110100011100101000100100010010111111011011;8.302224;27;0;;;;28
12;100101101011011011111100011100111000100000010011111111011001;8.302224;27;0;;;;28
0;110001000000100101011011000001101100010110010110101101011110;9.484509;29;0;{689: 1};;;29
1;011010000011111010111110111101001110100110010110110100011110;5.421257;29;0;;;;29
3;100011101010111000001010000100110001011000001100101011011001;6.828988;29;0;;;;29
4;100111100001011110111101111110111101101111010100011011001001;2.849465;29;0;{1445: 1, 2695: 1};{00100111: 1};;29
6;110110001101111010011101100111111111010110111000010001110010;5.357743;29;0;{0: 2, 1035: 1};;;29
7;111111000010100111000011011010100111101110000011011101011011;0.627078;29;0;{713: 1};;;29
8;100101100100000011100110000110100111000100111101000100110101;3.724781;29;0;;;;29
9;110111100110100001101000101010010001101001111110001101001100;2.704619;29;0;{774: 1, 906: 1};;;29
11;100101111111011011110100011100101000100100010010111111011011;8.302224;28;0;;;;29
12;100101101011011011111100011100111000100000010011111111011001;8.302224;28;0;;;;29
0;110001000000100101011011000001101100010110010110101101011110;9.384509;30;0;{689: 1};;;30
1;011010000011111010111110111101001110100110010110110100011110;5.321257;30;0;{2295: 1};;;30
3;100011101010111000001010000100110001011000001100101011011001;6.828988;30;0;;;;30
4;100111100001011110111101111110111101101111010100011011001001;2.649466;30;0;{1445: 1, 2695: 1};{00100111: 1};;30
6;110110001101111010011101100111111111010110111000010001110010;5.057743;30;0;{0: 2, 1035: 1};;;30
7;111111000010100111000011011010100111101110000011011101011011;0.527078;30;0;{713: 1};;;30
8;100101100100000011100110000110100111000100111101000100110101;3.724781;30;0;;;;30
9;110111100110100001101000101010010001101001111110001101001100;2.504619;30;0;{774: 1, 906: 1};;;30
