ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
7;000110010000101000010010111011001100011000110011010000010110;9.168856;15;0;;;;15
10;100001000000000011110110110001010000011011010111100000100101;5.810600;15;0;{644: 1};;;15
12;111110100111011100101001001001101010010010010010010010111011;7.535894;14;1;{2054: 1};;;15
13;111100110110011101101000001001101110000010000010010100111011;7.535894;14;1;{916: 1};{00100011: 1};;15
2;101100000110010100111100000001110001101100000101111110001110;8.363218;16;0;;{11001011: 1};;16
3;010000110100001011111000011101001111001110110101000100110111;9.995821;16;0;{0: 1};;;16
4;000111110000100001011001101000110100000001100110110000111100;11.790780;16;0;;;;16
5;101010100001011000110100010011011010000010110010000010000100;9.876022;16;0;{8: 1};;;16
6;110111100111100010111111001110001010111111011011011000101111;8.476241;16;0;{0: 1, 851: 1, 1643: 1};{01011001: 1};;16
7;000110010000101000010010111011001100011000110011010000010110;9.168856;16;0;;;;16
10;100001000000000011110110110001010000011011010111100000100101;5.710600;16;0;{644: 1};;;16
12;111110100111011100101001001001101010010010010010010010111011;7.435894;15;1;{2054: 1};;;16
13;111100110110011101101000001001101110000010000010010100111011;7.435894;15;1;{916: 1};{00100011: 1};;16
2;101100000110010100111100000001110001101100000101111110001110;8.263218;17;0;;{11001011: 1};;17
3;010000110100001011111000011101001111001110110101000100110111;9.895821;17;0;{0: 1};;;17
4;000111110000100001011001101000110100000001100110110000111100;11.790780;17;0;;;;17
5;101010100001011000110100010011011010000010110010000010000100;9.776022;17;0;{8: 1};;;17
6;110111100111100010111111001110001010111111011011011000101111;8.176240;17;0;{0: 1, 851: 1, 1643: 1};{01011001: 1};;17
7;000110010000101000010010111011001100011000110011010000010110;9.168856;17;0;;;;17
10;100001000000000011110110110001010000011011010111100000100101;5.610600;17;0;{644: 1};;;17
12;111110100111011100101001001001101010010010010010010010111011;7.335894;16;1;{2054: 1};;;17
13;111100110110011101101000001001101110000010000010010100111011;7.335894;16;1;{916: 1};{00100011: 1};;17
2;101100000110010100111100000001110001101100000101111110001110;8.163218;18;0;;{11001011: 1};;18
3;010000110100001011111000011101001111001110110101000100110111;9.795820;18;0;{0: 1};;;18
4;000111110000100001011001101000110100000001100110110000111100;11.790780;18;0;;;;18
5;101010100001011000110100010011011010000010110010000010000100;9.676022;18;0;{8: 1};;;18
6;110111100111100010111111001110001010111111011011011000101111;7.876240;18;0;{0: 1, 851: 1};{00000101: 1, 01011001: 1};;18
7;000110010000101000010010111011001100011000110011010000010110;9.168856;18;0;;;;18
10;100001000000000011110110110001010000011011010111100000100101;5.510600;18;0;{644: 1};;;18
12;111110100111011100101001001001101010010010010010010010111011;7.235894;17;1;{2054: 1};;;18
13;111100110110011101101000001001101110000010000010010100111011;7.235894;17;1;{916: 1};{00100011: 1};;18
2;101100000110010100111100000001110001101100000101111110001110;8.063217;19;0;;{11001011: 1};;19
3;010000110100001011111000011101001111001110110101000100110111;9.695820;19;0;{0: 1};;;19
4;000111110000100001011001101000110100000001100110110000111100;11.790780;19;0;;;;19
5;101010100001011000110100010011011010000010110010000010000100;9.576021;19;0;{8: 1};;;19
6;110111100111100010111111001110001010111111011011011000101111;7.576240;19;0;{0: 1, 851: 1};{01011001: 1};;19
7;000110010000101000010010111011001100011000110011010000010110;9.168856;19;0;;;;19
10;100001000000000011110110110001010000011011010111100000100101;5.410600;19;0;{644: 1};;;19
12;111110100111011100101001001001101010010010010010010010111011;7.135894;18;1;{2054: 1};;;19
13;111100110110011101101000001001101110000010000010010100111011;7.135894;18;1;{916: 1};;;19
2;101100000110010100111100000001110001101100000101111110001110;7.963217;20;0;{81: 1};;;20
3;010000110100001011111000011101001111001110110101000100110111;9.595819;20;0;{0: 1};;;20
4;000111110000100001011001101000110100000001100110110000111100;11.790780;20;0;;;;20
5;101010100001011000110100010011011010000010110010000010000100;9.476021;20;0;{8: 1};;;20
6;110111100111100010111111001110001010111111011011011000101111;7.276240;20;0;{0: 1, 851: 1};{01011001: 1};;20
7;000110010000101000010010111011001100011000110011010000010110;9.168856;20;0;;;;20
10;100001000000000011110110110001010000011011010111100000100101;5.310600;20;0;{644: 1};;;20
12;111110100111011100101001001001101010010010010010010010111011;7.035894;19;1;{2054: 1};;;20
13;111100110110011101101000001001101110000010000010010100111011;7.035894;19;1;{916: 1};;;20
2;101100000110010100111100000001110001101100000101111110001110;7.863217;21;0;;{00000111: 1, 01000101: 1};;21
3;010000110100001011111000011101001111001110110101000100110111;9.495819;21;0;{0: 1};;;21
4;000111110000100001011001101000110100000001100110110000111100;11.790780;21;0;;;;21
5;101010100001011000110100010011011010000010110010000010000100;9.376020;21;0;{8: 1};;;21
6;110111100111100010111111001110001010111111011011011000101111;6.976241;21;0;{0: 1, 851: 1, 1643: 1};;;21
7;000110010000101000010010111011001100011000110011010000010110;9.168856;21;0;;;;21
10;100001000000000011110110110001010000011011010111100000100101;5.210600;21;0;{644: 1};;;21
12;111110100111011100101001001001101010010010010010010010111011;6.935894;20;1;{2054: 1};;;21
13;111100110110011101101000001001101110000010000010010100111011;6.935894;20;1;{916: 1};;;21
2;101100000110010100111100000001110001101100000101111110001110;7.763217;22;0;;{00000111: 1};;22
3;010000110100001011111000011101001111001110110101000100110111;9.395819;22;0;{0: 1};;;22
4;000111110000100001011001101000110100000001100110110000111100;11.790780;22;0;;;;22
5;101010100001011000110100010011011010000010110010000010000100;9.276020;22;0;{8: 1};;;22
6;110111100111100010111111001110001010111111011011011000101111;6.876241;22;0;{0: 1};;;22
7;000110010000101000010010111011001100011000110011010000010110;9.168856;22;0;;;;22
10;100001000000000011110110110001010000011011010111100000100101;5.110600;22;0;{644: 1};;;22
12;111110100111011100101001001001101010010010010010010010111011;6.835895;21;1;{2054: 1};;;22
13;111100110110011101101000001001101110000010000010010100111011;6.835895;21;1;{916: 1};;;22
2;101100000110010100111100000001110001101100000101111110001110;7.663218;23;0;;{00000111: 1};;23
3;010000110100001011111000011101001111001110110101000100110111;9.295818;23;0;{0: 1};;;23
4;000111110000100001011001101000110100000001100110110000111100;11.790780;23;0;;;;23
5;101010100001011000110100010011011010000010110010000010000100;9.176020;23;0;{8: 1};;;23
6;110111100111100010111111001110001010111111011011011000101111;6.576241;23;0;{0: 1, 851: 1, 1643: 1};;;23
7;000110010000101000010010111011001100011000110011010000010110;9.168856;23;0;;;;23
10;100001000000000011110110110001010000011011010111100000100101;5.010601;23;0;{644: 1};;;23
12;111110100111011100101001001001101010010010010010010010111011;6.735895;22;1;{2054: 1};;;23
13;111100110110011101101000001001101110000010000010010100111011;6.735895;22;1;{916: 1};{10000011: 1};;23
2;101100000110010100111100000001110001101100000101111110001110;7.563218;24;0;{81: 1};;;24
3;010000110100001011111000011101001111001110110101000100110111;9.195818;24;0;{0: 1};;;24
4;000111110000100001011001101000110100000001100110110000111100;11.790780;24;0;;;;24
5;101010100001011000110100010011011010000010110010000010000100;9.076019;24;0;{8: 1};;;24
6;110111100111100010111111001110001010111111011011011000101111;6.476241;24;0;{0: 1};;;24
7;000110010000101000010010111011001100011000110011010000010110;9.168856;24;0;;;;24
10;100001000000000011110110110001010000011011010111100000100101;4.910601;24;0;{644: 1};;;24
12;111110100111011100101001001001101010010010010010010010111011;6.635895;23;1;{2054: 1};{00100110: 1};;24
13;111100110110011101101000001001101110000010000010010100111011;6.635895;23;1;{916: 1};{10000011: 1};;24
2;101100000110010100111100000001110001101100000101111110001110;7.463218;25;0;{81: 1};{00101011: 1};;25
3;010000110100001011111000011101001111001110110101000100110111;9.095818;25;0;{0: 1};;;25
4;000111110000100001011001101000110100000001100110110000111100;11.790780;25;0;;;;25
5;101010100001011000110100010011011010000010110010000010000100;8.976019;25;0;{8: 1};;;25
6;110111100111100010111111001110001010111111011011011000101111;6.176241;25;0;{0: 1, 851: 1, 1643: 1};;;25
7;000110010000101000010010111011001100011000110011010000010110;9.168856;25;0;;;;25
10;100001000000000011110110110001010000011011010111100000100101;4.810601;25;0;{644: 1};;;25
12;111110100111011100101001001001101010010010010010010010111011;6.535895;24;1;{2054: 1};;;25
13;111100110110011101101000001001101110000010000010010100111011;6.535895;24;1;{916: 1};{10000011: 1};;25
2;101100000110010100111100000001110001101100000101111110001110;7.363218;26;0;{81: 1};{00101011: 1};;26
3;010000110100001011111000011101001111001110110101000100110111;8.995817;26;0;{0: 1};;;26
4;000111110000100001011001101000110100000001100110110000111100;11.790780;26;0;;;;26
5;101010100001011000110100010011011010000010110010000010000100;8.876019;26;0;{8: 1};;;26
6;110111100111100010111111001110001010111111011011011000101111;5.876242;26;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;26
7;000110010000101000010010111011001100011000110011010000010110;9.168856;26;0;;;;26
