Max,Average,Min
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.583333,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.136972
14.743929,6.541667,0.054626
14.743929,6.500000,-0.045374
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
14.743929,6.826087,0.136972
