ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
1;01010101110100100000000111000110010110010000001010110010001100001001010010000011;13.530266;0;0;;;;0
2;00001110000100000111010110111010011000000100110011110100011101000101000011011100;12.568739;0;0;;;;0
3;01100000100011010111000010100011011111001110011100101100100110111010010011010111;0.824964;0;0;;;;0
4;00111101100111011000001010010011011101101001111110101010100111100011000110011100;14.194056;0;0;;;;0
5;11101110011011100001011111101000111101000110010010111010000011000011010111100001;0.039579;0;0;;;;0
6;00100110100001110001010110101111100110111001010011001000011101001001001111110011;15.787475;0;0;;;;0
7;00101111000111101110011110000110011010011101000000001000011111110100100000000111;1.495317;0;0;;;;0
8;01011000101011011000110111011111000000001001011100100010010100010110011111111010;17.354603;0;0;;;;0
9;11010001110001001100010101001100010011101000111000100000110100111011010111101000;15.278047;0;0;;;;0
10;10101111101010010001011100001010111100100001111101011101110110011010100000001000;2.950936;0;0;;;;0
11;11101011001001011111101011100101010011110100110101010001100111110001001000000111;5.613915;0;0;;;;0
12;00110100011101101101101101011010011111110001001101101001010000010011101000111010;4.695446;0;0;;;;0
13;01111100011010111110011111110000101110010011101011001110111111101110010101000110;16.378878;0;0;;;;0
14;11001010110001101001010100010100011001001000110100101110011011001000110100000010;2.238755;0;0;;;;0
15;01000001101011110010111111000111011110011111100101111100000101011001011110111110;13.794502;0;0;;;;0
16;10011110100011101101011011000100100101101001000001111011010011001001000110011010;4.875089;0;0;;;;0
17;11111010011000011010100010111000110011101100110111100100000011001111101101000111;7.089383;0;0;;;;0
18;10010111111100011101011100110100101101110001111101000011000001110100110001001010;2.051358;0;0;;;;0
19;11000101000001100110111010110110011011000000010000100100110001010010010001111110;3.530399;0;0;;;;0
20;01111001001110000000100111010010001011010011111101110011011111011010111110100101;0.660437;0;0;;;;0
21;00100011110111001001111100100011110110000001010111101011000011010010111010000100;12.393111;0;0;;;;0
22;11010101000000010110101010111110000101100111101100010111110111001100110101100011;6.791156;0;0;;;;0
23;10010000110010111110000101110001111100101000100001111100110110111000011100100110;8.066768;0;0;;;;0
24;11110010000010110010111101101100111101100010010101111100111011110010011100111100;8.783246;0;0;;;;0
25;01001001110001001000101000101000010011001000110000111011110000111011110111011000;16.913040;0;0;;;;0
26;11100101111011001101001001011000111000100101001111001001110111101001000001001001;0.331037;0;0;;;;0
27;10110001010110111010101100100101010101100001000001000000001000000111100000110110;7.410672;0;0;;;;0
28;00011011101001111100100000000011111001001100110011001101010000011110001001001110;11.181358;0;0;;;;0
29;11110011011111101111001101110010111100110000111000110100100111010011100110101101;4.239488;0;0;;;;0
30;10011110110011010011111001000001010111011110101000011110111110101000000101010100;11.613508;0;0;;;;0
31;01110001001010000101011111010111110010101010111110000010110101000101001110101001;4.323424;0;0;;;;0
32;01011100000100000110110101110010001101100101111111110011000110011001100100110100;10.039982;0;0;;;;0
33;11101100000001110010101011110011001001010001001100010000000010001000100000101111;2.215783;0;0;;;;0
34;00011010000001101111110000110010010100000111001000101101011111001101110000101010;13.824405;0;0;;;;0
35;00101011111010000000110011001000111011011111101111100100010001011001000110111001;15.316916;0;0;;;;0
36;00100111010010011110011100100101100100111011010001011010010011011111011100100000;15.399694;0;0;;;;0
37;00000100110011111001100011111011011111100001111001100110110110100001010010000101;12.833446;0;0;;;;0
38;00101110101101100000010001001101010110000101010011000111000010011001101111110010;12.147687;0;0;;;;0
39;11110000100110100010001001110000110100100011001101001010111101110010110111001100;13.435040;0;0;;;;0
40;10001100011010100111001100011110100000001100001011000101001011110111000111010010;14.832906;0;0;;;;0
41;00100010100100001000101100011011001000100111010101001001000010011010011001100101;13.343463;0;0;;;;0
42;00101010101100000100001001010111101000001010100010010111010111011100000010110110;9.928265;0;0;;;;0
43;11111110001010101110010111000001110101110110010011001110111111111111000110000001;12.973507;0;0;;;;0
44;01010111000101010100101011010011111110111011111110010001011010110011001111000100;0.780687;0;0;;;;0
45;10011100110000010111111000011010101110000111010100000110111110010100110101011110;6.960666;0;0;;;;0
