Max,Average,Min
17.996113,7.593333,0.036978
31.478231,6.653179,0.036978
15.739116,6.609195,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
