Max,Average,Min
14.907916,5.724138,0.242947
14.907916,5.689655,0.142947
14.907916,5.689655,0.042947
14.907916,5.655172,-0.057053
14.907916,5.821429,0.014661
14.907916,5.714286,-0.085339
14.907916,5.851852,-0.019738
14.907916,6.115385,0.160765
14.907916,6.115385,0.060765
14.907916,6.076923,-0.039235
14.907916,6.360000,0.353447
14.907916,6.320000,0.253447
14.907916,6.320000,0.153447
14.907916,6.320000,0.053447
14.907916,6.240000,-0.046553
14.907916,6.782609,-0.057912
14.907916,7.428571,-0.060624
14.907916,8.315789,0.357756
14.907916,8.315789,0.257756
14.907916,8.315789,0.157756
14.907916,8.315789,0.057756
14.907916,8.263158,-0.042244
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
14.907916,8.777778,1.979719
