Max,Average,Min
17.873232,8.440000,0.076005
14.958487,7.315789,0.076005
14.958487,7.315789,0.076005
14.958487,7.315789,0.076005
14.958487,7.345029,0.076005
14.958487,7.345029,0.076005
17.674055,7.374269,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
14.958487,7.325581,0.076005
