ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
1;10011110110111101110110010000100110011000111000011000111000001101110100010100011;10.565329;0;0;;;;0
2;01001001101110111110100110001100100111001110110001110100110000101001110100110010;6.872748;0;0;;;;0
3;10011101101000001011010110101100000010110110001010101010101001100110001111001101;0.352948;0;0;;;;0
4;00100011100100101001001111110000000000110010100111010111000001010101110100100011;10.566845;0;0;;;;0
5;10000100111011111100100001111101111000111011101000101100110000010110101101110101;15.964048;0;0;;;;0
6;01101000111111101011110111111101010101001000010011011110110000000110011110101011;9.138445;0;0;;;;0
7;01110101010111000000111001101111100100100110101010110010011000100100101011111100;9.205259;0;0;;;;0
8;00101010001101101011000011110011101111111010101000110100010010010011000101111100;5.649185;0;0;;;;0
9;01111010110111100101100110110010100110001011001111011011111110010101101110100111;11.039530;0;0;;;;0
10;00001101111010100110110111100010110011000111100110001101000000000001011001101101;13.281297;0;0;;;;0
11;00011001001101101110010110111011011111011000100101101000111010010101111001001000;11.770076;0;0;;;;0
12;11100101000011001110010110110111100000001011111101101100001000001101110101100111;10.377728;0;0;;;;0
13;01101111010110110000101001001000010101100111001011110010000110010100011111101100;8.930697;0;0;;;;0
14;00001111001001110001000011000101010001101001110000110011101011000001011001010010;14.766788;0;0;;;;0
15;10111101110111011000101111011011001111000001100001011010100001110000110100111011;7.720273;0;0;;;;0
16;10001100001110100111101110010110101011101101100000110011011101111000010001100110;8.347252;0;0;;;;0
17;11011000001110111010001001011000011011111110011010010110100001100111110000101010;7.545395;0;0;;;;0
18;11000010010010110001101000111000000101000001000010100010111010011000110010110101;9.939122;0;0;;;;0
19;01000010000110011010001111100011111101111010000011000110111001000100011111000001;17.553522;0;0;;;;0
20;10101000000100100001011000101010010000000001101101111010101010100100110010010001;5.730960;0;0;;;;0
21;00000111100110001101010101011111000101111101101100000010010000110000010101001011;6.015546;0;0;;;;0
22;01010101101101000010110001011011011000011111010010110000100010100010000110111101;11.516128;0;0;;;;0
23;11000110001000011101111110100011101100010110100011110111101001001100101010100001;11.343135;0;0;;;;0
24;00011001101011100001101110001111111000001010000100100001100001010101101011111000;4.672095;0;0;;;;0
25;00001111011000110011101110001110001111101110010000111111110001000101000101110000;6.512662;0;0;;;;0
26;01110010011010100110111011010111011110011101110101101001111001110101111100000100;12.738863;0;0;;;;0
27;11110111101100000010101111010011011010111111111001101111111000001111101000110111;5.019454;0;0;;;;0
28;00110110110000110000100011000110101111011011011000111010110110000110001010011101;7.645704;0;0;;;;0
29;10110110000000110011010110110111111010111011110010101101000010111100100100010101;3.426012;0;0;;;;0
30;00100011101111111001101011001100111001001100111001100001111001111001011000100001;8.911673;0;0;;;;0
31;10101001101101100110000101011101111001000000010101111010001111111101100110010001;16.866333;0;0;;;;0
32;00011011010110100000110011010111110101101001100111110011011011011110001001010010;5.716948;0;0;;;;0
33;10010101000000111100010010000111000011101101010011010100110100111011101001001101;15.884056;0;0;;;;0
34;00001010001000000001000111111100011110101100100010011010111100101111010111101110;2.359836;0;0;;;;0
35;11001110000001010100011010010001010110100010100111001111110111001001110010000011;1.926897;0;0;;;;0
36;10010010010010010001010001111100110101000100000001111101111110010110011011010000;14.958487;0;0;;;;0
37;10011010000000000000100100111001000111000001001100110110101001000110111011101010;7.636814;0;0;;;;0
38;00000111010110011110000011000000000010011010010101111011000111100100111011111110;1.750140;0;0;;;;0
39;01110001110110011110111010001000111110001111010101000010110110100110110001010111;0.859385;0;0;;;;0
40;10111111000110100000000111000101011011101111101101001111110011010011010011010100;6.452158;0;0;;;;0
41;00101100100110001100110001110101001011001000010111110110001000110111110100111000;5.101392;0;0;;;;0
42;10100111010011110000101001110000101001011000000111111010001000010000011110011011;8.974319;0;0;;;;0
43;10011110000100111100111110011110100000100110010110101010010011100101011011111000;14.495770;0;0;;;;0
44;00011011111111110000111110011110110000111000110011100011000001010110100100001100;11.486967;0;0;;;;0
45;00010101011001101100101100111010001001110001010101010110000000110001110010100101;0.076005;0;0;;;;0
46;00101010110100101000000110010000010100111100000010000000010100000000010010101101;11.867901;0;0;;;;0
47;10011101010101010100011100010111110010101010010110010010011110010110100100100000;9.039408;0;0;;;;0
48;11000000100000011001010001100111100011000010111001011111110110001111101011011111;17.030275;0;0;;;;0
49;01000110100001101001110000101101000000111110000111101010010000110000001010010100;9.151038;0;0;;;;0
50;01000101100100010100010001101001000111010010110001100101100111011010110111100110;17.516153;0;0;;;;0
51;11101111011110010011011100100011000011100011110001111001000000011010110001001010;13.801114;0;0;;;;0
52;00010110110010001110010110101001100011010101101001000001010011001011110101011100;14.768551;0;0;;;;0
53;00111111011110110000011100101110001011000111100111001010111111101010110001000010;15.835029;0;0;;;;0
54;10111000110101100010110010001011010110001111001110011101011100010000110001000100;13.838902;0;0;;;;0
55;10111100010000110010110000111011011101101111100110000100100111110010010000111101;3.027777;0;0;;;;0
56;11010011010111110010110110001011100011110100001000100100111101100101001001000100;4.920074;0;0;;;;0
57;01001001110001110011011101110011000110001101101001110110010010010101111001100101;4.886873;0;0;;;;0
58;01000001101110000011101100000110100101101101110001110000101011010011111101110011;6.974213;0;0;;;;0
59;11010100110000010100101000001001000000110110011100111111001010100101000110101010;7.926157;0;0;;;;0
60;01111000010000011110000100101111100001110011110111111001100100110010111000100011;0.726997;0;0;;;;0
61;11010110000110100011111101100101011010000011011010001100100011010001111100000110;13.011588;0;0;;;;0
62;10110001100101000011111101001001111000101110010101110100011111111101110101100011;3.356843;0;0;;;;0
63;00111110011110110001000011001110001011010101100110001010110110011110111111010010;3.143014;0;0;;;;0
64;01001011111101101000000010001010111001010101000011111100011001100101011000101111;6.561737;0;0;;;;0
65;10101000101100000110100001100010011101010101111001101000000101001100010011010111;8.834899;0;0;;;;0
66;11011001110100000001000010000001100001001101100011010111001011010101100100001000;1.775415;0;0;;;;0
67;10010000010001000010000010000000110011011001110100000110100110010000010111000110;1.964103;0;0;;;;0
68;00011111100101011010001100010111011101001110110011100010001110001111111100101111;5.996622;0;0;;;;0
69;00001010001010111010011110100000010001110001111111000001101100000000011111111110;8.872001;0;0;;;;0
70;00100110111110111101111000111101110001101001111101100010101110101001011010001010;5.436914;0;0;;;;0
71;01111001000000001010000011111100011011101010001000111001001000001101100111110111;10.320071;0;0;;;;0
72;10001101100110100111101001011010111100111000101111111011010001111110100111011111;15.737309;0;0;;;;0
73;11100110111111101110110011110001011100101001010100101101000011100110110101001000;2.144078;0;0;;;;0
74;00100110011000011111110110010100100011110000110010111110100010011111111100010100;3.731113;0;0;;;;0
75;11001010110101001100000000000010100111100000111101011000110110010000000011101001;6.165246;0;0;;;;0
76;00110110001101000010110011101100000111101011100110101010011111011000100110000111;13.185879;0;0;;;;0
77;01001111111010010010001100011011101000101011000001010101001101011011010000100001;2.939232;0;0;;;;0
78;00000111011001110001010011110001101011011011011100001111111100100100001000011010;11.287765;0;0;;;;0
79;11001111100100011101000111111111100001010101101100100000101011000100010110010100;2.345182;0;0;;;;0
80;10110010010001001101100010111100100111000010001010110000110011111101010100010110;12.410390;0;0;;;;0
81;01000100100000000110001110100100100101001011110100011011000110011010101111011101;6.075657;0;0;;;;0
82;00010111110001010110100010111011001100010011011011001011100001001001001010100110;12.631114;0;0;;;;0
83;10000001001000111001011111111111010001111000011110000111001111110010001111111001;8.467563;0;0;;;;0
84;10101111001010011110101111010001000110110101101101110000011100011001010000011100;3.227882;0;0;;;;0
85;11000000111010001110101001101110111001000001110101011111010101001011111111001011;5.939522;0;0;;;;0
86;10111001011011001001001011000100101000000110110111100000101100111111110001010011;10.964957;0;0;;;;0
87;10010111000000101000101000011011000000111111110011101110111101011011100111001101;4.986806;0;0;;;;0
88;10011111111001101110011110011111100001110101000111011111100011010111111010000011;17.873232;0;0;;;;0
89;10110100001011110011011110000001001110000101101011010111000001010110100101110011;15.008160;0;0;;;;0
90;11110111101001110101000000100010000011111011001101011111001100000110000101110010;14.638753;0;0;;;;0
91;00101000110001000111000010110011000101110010001010111110101000111011000001011010;10.381468;0;0;;;;0
92;10111110001111011011000000101101010001111101001000111101111001101101101011001001;12.914900;0;0;;;;0
93;01111110101110100110000111110010001010100000101111000011011001011001010111010100;14.199677;0;0;;;;0
94;01010101100111010110000110110111111011001011111110001110110100101010010010011011;13.343374;0;0;;;;0
95;00100100010011100000110111011000001111111100010011101000111110100100100001111101;4.096550;0;0;;;;0
96;01010000000101100100100111101111011001100101000010101000011001101010010101000011;2.243842;0;0;;;;0
97;10001001101010011101111111100101110001000010100010010000101001010101000011010110;17.460346;0;0;;;;0
98;10101000001101001111001011101111100001100000100100110000001000101001100111111001;13.441492;0;0;;;;0
99;00001100001001111000010101100111111011000111110010110101101000100111101111110101;3.060338;0;0;;;;0
100;10011001011111010001000010001001100100001100000101000100000111111001111100000000;14.613834;0;0;;;;0
101;11001011101100110010010001001000010110100010010110001011000000000011111011101100;11.704746;0;0;;;;0
102;00101100001001111000110010010011000001001010101110001101111111110110011000000011;7.136977;0;0;;;;0
103;10000011001100000111010010001101011010010011010100100010000100010111011011000001;15.703480;0;0;;;;0
104;10010100100010011001101001100011100101001000010100011000100111000101000111010110;13.576222;0;0;;;;0
105;01100000010000100101101010010110011101011000110110011100011100000010010100100011;1.684484;0;0;;;;0
106;01101110001011111100100111001010010100100000111000101001110000010010101001000000;14.895963;0;0;;;;0
107;11011010010011111011011100101110000110000000100101001001111111101001010111011100;6.584644;0;0;;;;0
108;10111011101100110000001111011100100110011011001011111101111000110110111110111000;17.516153;0;0;;;;0
109;11101110101111000001100101001000111110100110111111100011111111010110010110111111;7.642263;0;0;;;;0
110;10100101101111001011001111010011111101011111010110100000010011001010000001000111;10.113029;0;0;;;;0
111;11101000001001000100000101001101001111010011111110001110100000110011111000111111;10.128587;0;0;;;;0
112;10101111100101001100111101100001100000110101010100010000001111101000110111110010;0.445503;0;0;;;;0
113;10110011111000110100011111001111001000101101011010001110000110000000111011001110;16.585814;0;0;;;;0
114;11001111110000110010111111110010111110000111011110110100110010110001000001100010;7.923567;0;0;;;;0
115;00111011001001111100110000010010001110100011010111111100101101011001001010110001;2.700238;0;0;;;;0
116;01110001100101011110011011111110000110010110110000011100010101111110110110011100;1.368989;0;0;;;;0
117;11101101010111110100110011110111101100110110101000101101010111101100010011111000;2.609967;0;0;;;;0
118;10001111001111111001110000011011101010000100001100111111111011001111001000011101;15.574887;0;0;;;;0
119;01011010101101000110101001100000100011110100011110011111100100100011000101011111;10.161769;0;0;;;;0
120;11111110011000101010111100100101010110010100101100100111111000010111000001111110;1.394930;0;0;;;;0
121;11000011000010110010100101100001110000100010011100100101001110101011111100100101;7.528047;0;0;;;;0
122;11010010111010000010010010011011110100111101101010001011101101111110000011001111;15.348111;0;0;;;;0
123;00111011111000001110110100110010101111011100011001010010011100100111100111111010;13.734064;0;0;;;;0
124;11111111111101110001010011010100110111100100010000110100110101011101101100000111;17.469545;0;0;;;;0
125;11100110111100000001000111011000100110111000111110100011110000010110111011101000;16.084980;0;0;;;;0
126;10000110011101010111101011101111110001100000001101101001101000000000001000010110;8.338652;0;0;;;;0
127;11000001011000100001111011100111100000001000111101110110001100000101010001111001;10.208152;0;0;;;;0
128;01101100010011100000001011100110110110010000011010001010101001010101111011000011;2.420734;0;0;;;;0
129;11110000011010101000011001100011000000000100011010100100001110000110001010101001;10.055266;0;0;;;;0
130;00011000001001010100001010111111100011100101100000100110100011111101100110011110;1.952136;0;0;;;;0
131;10101100001101110100001000001110110000100100001100011000011110010001000100010000;0.924537;0;0;;;;0
132;11010100000100110000011110001100011110001011001001010101100100100100010010101000;9.247566;0;0;;;;0
133;11111011101101111110010111000011000010101001010101111001111011101111111110111000;12.197549;0;0;;;;0
134;00000001101001100111101111101110011000000000101010011000110000101010011010001011;7.029099;0;0;;;;0
135;00011101011001111111011001100000001110011011101001011011110001101000111010011011;10.935393;0;0;;;;0
136;01111101010000011100000100101010100100110010000001000100010110100010110011000001;5.181791;0;0;;;;0
