ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
1;10111111111110011111001100001000011000010110011111000001100001101100100111000101;3.233244;0;0;;;;0
2;11000000100111000100101011000010010011001001100001101101010101110001011101000000;10.138754;0;0;;;;0
3;01110101100111001100000000110110110100101100111111101001010011110010101001000011;3.463442;0;0;;;;0
4;01010100111110100100101000011101000011110000011110011111101011011000011011000001;5.345178;0;0;;;;0
5;00100101010011111011000011100101111111010110010101011111011101101100001111100100;7.345334;0;0;;;;0
6;10011001110101000001110100011100010100111101001000010011011111010010100111011110;4.563287;0;0;;;;0
7;11110100101110101000111111110101000100000010101100101111010001101010000010011110;5.589648;0;0;;;;0
8;11010110010011110110100101000101100011000101111001100010101100001001110110101110;12.322084;0;0;;;;0
9;11011100010010100000101000010000000110111011010111010011101001111011010010100111;15.737927;0;0;;;;0
10;11110100011011000110100111011101000111111101000010110100110011111101000111111111;5.977328;0;0;;;;0
11;01011011100010111010111000001100010000001111000100000000101101011010110101010111;5.751404;0;0;;;;0
12;01100111111011110101101000001101011110111101110110000000110101010010101110011000;15.456637;0;0;;;;0
13;10011111101100100101011001110011001010100010101101011110000111100011111011101011;5.199442;0;0;;;;0
14;01011000111011001010011101000000101000101101001110001110010000110101011000100101;2.565779;0;0;;;;0
15;10101110110110001001001100011111001010101010110111101011000101111000100000101110;14.592489;0;0;;;;0
16;00111010100011011110110010110110011011001111111101000000001001110001000100000101;15.482229;0;0;;;;0
17;10101101000001101100000001101101100001010111010110001000000001110101011001110110;11.452580;0;0;;;;0
18;00000011010100110011100101001110100011100111011101000111101101011110001001011011;0.384574;0;0;;;;0
19;01000001110110011111111000110100001000110001110111111101011011111101110111010110;7.547317;0;0;;;;0
20;01110110111111001010001110110111110011000001110100111100100111001110111010110111;1.882771;0;0;;;;0
21;01101010110010010110011100000111101100000101010011111100111101101000001010110000;11.742889;0;0;;;;0
22;10011110101101001101000111001011010110001100010000110100001101101100001001011001;13.453528;0;0;;;;0
23;00001010011011010010001011001000010010001001000011101111101001101001000010101000;5.727275;0;0;;;;0
24;11111100010001000101100101111101110000001000100010000101111000110101011010100110;1.037221;0;0;;;;0
25;01011010111111001011010001111001010011000111001101011011000011111111011111100001;3.908594;0;0;;;;0
26;00010100000001110010000100101010000011011000111000000101101111010010001110101100;5.336860;0;0;;;;0
27;10111001101100000011101001100100010110100100010001001001001101000000101110001111;7.707647;0;0;;;;0
28;11001110001000111110100101001101101110001100110000001101000011111110100010001101;11.517013;0;0;;;;0
29;01111110011111100001111011000000110000000001111101101000010001000101111111111110;1.227607;0;0;;;;0
30;01101000011110110111100110010100101000000111111001110000111000000001100111011000;14.233274;0;0;;;;0
31;00011101101101101100110111001011100001011110001001101111011100111110011111111100;2.202171;0;0;;;;0
32;11101100100010100111001111110100000001011110110010110101110100101100000000001011;6.315687;0;0;;;;0
33;00011011010001110001000000011011010000100101101110001011100101111100001110011110;17.184742;0;0;;;;0
34;10100111000000101011100001100100101110001001100011010000010101101011111010111111;4.369667;0;0;;;;0
35;01011101001111111001111001101001101101111001110001101001011000100111100001011111;9.146909;0;0;;;;0
36;01010000001110011001001110000110011000011000001101111010011110000000100010100100;6.893651;0;0;;;;0
37;10010000011111011000001111001011010010100111100101011001000000000111010111100111;6.152730;0;0;;;;0
38;11111010001101001100101101100110110111001110101010100111010110001111010011001010;2.793313;0;0;;;;0
39;01100001101111010101011110110110001001111011110100011101100001000011101101100100;8.557635;0;0;;;;0
40;10101001101110100101010001110001101111010111010011000110001000011001101000010001;17.196112;0;0;;;;0
41;01011010110110010101011110001101010000101101001100110010001101011001001011011110;11.071669;0;0;;;;0
