ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
1;10110000010001000101000000110100011101110010101110101011000011001001110011011001;14.824124;0;0;;;;0
2;11001010000001011001001011100110001001001001110100011101001101110100111010101101;10.603807;0;0;;;;0
3;10011111011110110010000110011001011010011110111001111111000111010100100110101000;2.107076;0;0;;;;0
4;11110111001101101110000011000010011100100000010101111111000011010011010110100110;1.701131;0;0;;;;0
5;11011111001101001100110101111011100011010100110101110110001111111011000010111010;8.443204;0;0;;;;0
6;00110111110000100100101110001000101000001001000011000100111111000101000000001110;8.738899;0;0;;;;0
7;01001110000001010000011000010001010000001111011001011100100011110010111100001111;12.469973;0;0;;;;0
8;10010101011110011101011010000011111011010000110011111110001111011010110110101000;7.348399;0;0;;;;0
9;00111101000000000101011011111001001101101001100100001001111111100101110111100111;7.031958;0;0;;;;0
10;11010011100110010010111111001010101011100011010101110011100001111101111111100110;12.725203;0;0;;;;0
11;01100010111001000101010011011000100101000111011010010010111010100100111001111000;13.435827;0;0;;;;0
12;01001011100110101110110001111111001101001110101101000011010000111101011111111101;4.666233;0;0;;;;0
13;00100000101011000101011100011001001000111000010100110001110101010001001111000000;11.623092;0;0;;;;0
14;11100000000010100101101011101110101000110110101001100101110010110100010011101110;1.819375;0;0;;;;0
15;11101110100010010010101111001010111011000111010000000110011110111101011111101011;14.881544;0;0;;;;0
16;11100011101100110101011001100101110111110101000111100000101110000100100100110001;8.434223;0;0;;;;0
17;10011110011000101111110011000010011010110101100100101010111111111101001011101101;15.890745;0;0;;;;0
18;01011101011110001001010100110111101100000111001000010001110110110011111011111100;5.901180;0;0;;;;0
19;10111001111011100010001010011001001110100010100100110111111011111101001010110010;0.740756;0;0;;;;0
20;11100000000011000111110001001000100110101001101111101011011011101011010010100010;0.398854;0;0;;;;0
21;00001001010110000011110101000000101110011000110110000111110000111010100011100111;9.869382;0;0;;;;0
22;11000101100100011101000000010111010111001001101001000101100010011011111111011010;0.351789;0;0;;;;0
23;01110111100011101110111111000111010010000111010101000001101011101101100001111001;13.949442;0;0;;;;0
24;01100010011001100010111001000101100000100001111110011101011010011101010001010111;8.237313;0;0;;;;0
25;11101110100011110010011101111110011100010010001110111101001010110111111000011010;3.334253;0;0;;;;0
26;01101111010100011001011010100100001101001100001101110010011000010000110100000111;17.188263;0;0;;;;0
27;10010000100100011101100111111011001101110000110110010011110011101010000101010110;2.394277;0;0;;;;0
28;11000111100101000001000011010101110011001011100110100001001000111001000101001100;10.057931;0;0;;;;0
29;10101101101011000101001100000110000000101000100011001011001111110000101111111110;4.184517;0;0;;;;0
30;11111101011011001011011010011010000000110001011110111011110111110101011001010101;13.097630;0;0;;;;0
31;00100100011000011000001011110100101101111010011101111111110010001110000101111011;3.706531;0;0;;;;0
32;11100010111011111100101000001100010001100101010010010110100010000101100101000001;14.037926;0;0;;;;0
33;01100001100000100001100010111111110000011110110110100100001000011000101000111000;13.420514;0;0;;;;0
34;00100110110010010110010110101000000111100011001001001101111100110100111001110001;5.795332;0;0;;;;0
35;11011011011111110011111100001110011010100010011111101101110000110101000111010100;9.699062;0;0;;;;0
36;00001010101100011000111100000010000010100000010010100111011000000011010100101001;17.714731;0;0;;;;0
37;10000111110000001110111111001101111011100001111001000100111000101101101001011100;13.618677;0;0;;;;0
38;10001000001111111100010010010100010100101011000101100010001101101000101000001110;3.517624;0;0;;;;0
39;01100010110011010101110101111101011010001101100001111110010110011100000001100000;0.601929;0;0;;;;0
40;11010001000001100001000000011011011001110001010110110001100110000001000110101000;7.690815;0;0;;;;0
41;00000111001000111110110110100010100000011000000011101110110100010010110001100011;15.921173;0;0;;;;0
42;00011011101010100010001110110111001001110111101101010100010001010001000000100011;8.995665;0;0;;;;0
43;00100100000110011100000000011001101000100000000100110011011010000010010110000110;0.948946;0;0;;;;0
44;01010011010011101011010101100100110111010101011111101111101110000000100000001000;12.943878;0;0;;;;0
45;11100001000100100101011111101100101011011010001000111111000110101101001111010000;12.504896;0;0;;;;0
46;01110101101010001110110010111111000010100110111111101111011000111010111100000101;0.833833;0;0;;;;0
47;11101111001111011011000001010001110011111010110010001010000011111010100010010110;14.742604;0;0;;;;0
48;11111001101000111010001001011011010111100001011001011110110011011111100010110111;12.011050;0;0;;;;0
49;11001111111110100100111100010101011000110011101000011001101110110100101100111101;2.200565;0;0;;;;0
50;11000000111100001010000100110111101101110011010000010010111111011111100011100010;15.466178;0;0;;;;0
51;10011000100011000000110000010011100100111011101001000100000110111000010001000100;13.312634;0;0;;;;0
52;00011111111001101010100000111100101000100100111011010000100011011111101111101011;9.588229;0;0;;;;0
53;11001010001010001001001000010001111110111010010001001110010100000000111001000011;2.515394;0;0;;;;0
54;10000010010001000110001111000110001110111101111101110111011010000100011010101001;6.157234;0;0;;;;0
55;01111011101110000101110101101010100000111101001010001010101010101001011111110111;14.931216;0;0;;;;0
56;10100100110100010000110101011110111110111111100100101000100111110110000011001111;1.150756;0;0;;;;0
57;10111110000101100000110100001011100000010011101011000100101001101111011011101000;5.281750;0;0;;;;0
58;01000111001110011101011101010011010000011000000101101111010101100011100101101111;4.773530;0;0;;;;0
59;10001010101011101101000011101000001100000101001100100101001010001010010110111110;5.294896;0;0;;;;0
60;01111000011100011101101010100010000011011010111001011000110110010110001010010011;4.965816;0;0;;;;0
61;11100110000011110010000011001001100000011111111010011001110101010101110001101111;4.855561;0;0;;;;0
62;11111011100110011010010010011101011001001001010101100110110011111101011011111101;14.767910;0;0;;;;0
63;01101010010101001011101110110110000011001100101101110101111010110010110100101011;10.393195;0;0;;;;0
64;11110011100111110101101001111001010100000010001010110000000011000011111010000100;13.265992;0;0;;;;0
65;11110111100101001111111111001100010111001101101010111001011101110111000011001101;7.913861;0;0;;;;0
66;11101000001001000001001111110111010001110111110100011100100111010010010100011101;15.837842;0;0;;;;0
67;10000001000011010010110000001000001011110011010100011101001001010001011010011110;5.625826;0;0;;;;0
68;00011010011110000111111101000111111010110001101010011110001111101100110001010010;15.724323;0;0;;;;0
69;00101101100010010111111000111111111100011100010101101000110011101010010010011000;4.894235;0;0;;;;0
70;00011100100100100110011011110101101111100100110001011100010010100100011110011010;16.747194;0;0;;;;0
71;10110111111000001010111001010000000111110001101110100101001111110001111011010010;10.714934;0;0;;;;0
72;10110001011101001011001010011011001100101101101001101100100111111001100111111010;5.312818;0;0;;;;0
73;01101111011010101011010011111101101110010110010001001110100010111000010001110101;14.657737;0;0;;;;0
74;01110101101011110100111000000000001010001110101110101111100001110101011011110100;11.542472;0;0;;;;0
75;10010111010110001100010011110001000110010000110111011010000110011101010110010111;17.739584;0;0;;;;0
76;00000110111100001100111111111001100101100011111000111110011000100100000101111111;15.675160;0;0;;;;0
77;11010101100010000000101100001110011011110111010111010110000110101111111110000110;9.823869;0;0;;;;0
78;11000111011010100111101011001011111001111011010110111110000110100001111010000100;12.041532;0;0;;;;0
79;11001011010011000100101001110010101101011100111110111111011011111000110100011100;2.672849;0;0;;;;0
80;00001000111111010111011010101101000111000011010000111100100011000000100000001010;8.279423;0;0;;;;0
