ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
0;100100110111100110110010100101000011001001110111111001101100;4.189858;0;0;;;;0
1;000000101101010100111000110001100010101111100011010001010000;12.026838;0;0;;;;0
2;111011110101100111011111111001111010000010011111100110011001;13.477257;0;0;;;;0
3;001011010001001110010011011010110000110000000101110001111011;12.102712;0;0;;;;0
4;110010110110100001010100110001100100110111001011011110110110;9.092270;0;0;;;;0
5;110110111000101111110100000101101011011101001000110110101101;5.286764;0;0;;;;0
6;011010011001011100011011100100011011010110100011100001000010;13.068137;0;0;;;;0
7;110100011101111001011010001000011100000011100110000101010011;14.380698;0;0;;;;0
8;111111001110111000000000111011001101111000011100001101100111;8.976957;0;0;;;;0
9;100111110010010101001101010110111010011011111011110000110010;5.970654;0;0;;;;0
0;100100110111100110110010100101000011001001110111111001101100;4.089859;1;0;{1820: 1};;;1
1;000000101101010100111000110001100010101111100011010001010000;11.926838;1;0;{697: 1};;;1
2;111011110101100111011111111001111010000010011111100110011001;13.277256;1;0;{778: 1, 2537: 1};;;1
3;001011010001001110010011011010110000110000000101110001111011;12.102712;1;0;;;;1
4;110010110110100001010100110001100100110111001011011110110110;9.092270;1;0;;;;1
5;110110111000101111110100000101101011011101001000110110101101;5.186764;1;0;;{00000101: 1};;1
6;011010011001011100011011100100011011010110100011100001000010;12.968137;1;0;{1670: 1};;;1
7;110100011101111001011010001000011100000011100110000101010011;14.180697;1;0;{717: 1, 828: 1};;;1
8;111111001110111000000000111011001101111000011100001101100111;8.876957;1;0;{0: 1};;;1
9;100111110010010101001101010110111010011011111011110000110010;5.770654;1;0;{0: 1, 2442: 1};;;1
0;100100110111100110110010100101000011001001110111111001101100;3.989859;2;0;{1820: 1};;;2
1;000000101101010100111000110001100010101111100011010001010000;11.826838;2;0;{697: 1};;;2
2;111011110101100111011111111001111010000010011111100110011001;13.177256;2;0;{778: 1};;;2
3;001011010001001110010011011010110000110000000101110001111011;12.102712;2;0;;;;2
4;110010110110100001010100110001100100110111001011011110110110;9.092270;2;0;;;;2
5;110110111000101111110100000101101011011101001000110110101101;5.086764;2;0;;{00000101: 1};;2
6;011010011001011100011011100100011011010110100011100001000010;12.968137;2;0;;;;2
7;110100011101111001011010001000011100000011100110000101010011;14.080697;2;0;{828: 1};;;2
8;111111001110111000000000111011001101111000011100001101100111;8.776957;2;0;{0: 1};;;2
9;100111110010010101001101010110111010011011111011110000110010;5.570654;2;0;{0: 1, 2442: 1};;;2
0;100100110111100110110010100101000011001001110111111001101100;3.889859;3;0;{1820: 1};{00101100: 1};;3
1;000000101101010100111000110001100010101111100011010001010000;11.726837;3;0;{697: 1};;;3
2;111011110101100111011111111001111010000010011111100110011001;12.977255;3;0;{778: 1, 2537: 1};;;3
3;001011010001001110010011011010110000110000000101110001111011;12.102712;3;0;;;;3
4;110010110110100001010100110001100100110111001011011110110110;9.092270;3;0;;;;3
5;110110111000101111110100000101101011011101001000110110101101;4.986764;3;0;;{00000101: 1};;3
6;011010011001011100011011100100011011010110100011100001000010;12.868136;3;0;;{00010110: 1};;3
7;110100011101111001011010001000011100000011100110000101010011;13.880696;3;0;{717: 1, 828: 1};{10000011: 1};;3
8;111111001110111000000000111011001101111000011100001101100111;8.676956;3;0;{0: 1};;;3
9;100111110010010101001101010110111010011011111011110000110010;5.370654;3;0;{0: 1, 2442: 1};;;3
0;100100110111100110110010100101000011001001110111111001101100;3.789859;4;0;{1820: 1};;;4
1;000000101101010100111000110001100010101111100011010001010000;11.626837;4;0;{697: 1};;;4
2;111011110101100111011111111001111010000010011111100110011001;12.777254;4;0;{778: 1, 2537: 1};{00110111: 1};;4
3;001011010001001110010011011010110000110000000101110001111011;12.102712;4;0;;;;4
4;110010110110100001010100110001100100110111001011011110110110;9.092270;4;0;;;;4
5;110110111000101111110100000101101011011101001000110110101101;4.886765;4;0;;{10000111: 1};;4
6;011010011001011100011011100100011011010110100011100001000010;12.768136;4;0;{1670: 1};;;4
7;110100011101111001011010001000011100000011100110000101010011;13.680696;4;0;{717: 1, 828: 1};{10000011: 1};;4
8;111111001110111000000000111011001101111000011100001101100111;8.576956;4;0;{0: 1};;;4
9;100111110010010101001101010110111010011011111011110000110010;5.170654;4;0;{0: 1, 2442: 1};;;4
0;100100110111100110110010100101000011001001110111111001101100;3.689859;5;0;{1820: 1};;;5
1;000000101101010100111000110001100010101111100011010001010000;11.526836;5;0;{697: 1};;;5
2;111011110101100111011111111001111010000010011111100110011001;12.577253;5;0;{778: 1, 2537: 1};{00110111: 1};;5
3;001011010001001110010011011010110000110000000101110001111011;12.102712;5;0;;;;5
4;110010110110100001010100110001100100110111001011011110110110;9.092270;5;0;;;;5
5;110110111000101111110100000101101011011101001000110110101101;4.786765;5;0;;{10000111: 1};;5
6;011010011001011100011011100100011011010110100011100001000010;12.668136;5;0;{1670: 1};{00000101: 1};;5
7;110100011101111001011010001000011100000011100110000101010011;13.580695;5;0;{828: 1};;;5
8;111111001110111000000000111011001101111000011100001101100111;8.476955;5;0;{0: 1};;;5
9;100111110010010101001101010110111010011011111011110000110010;4.970654;5;0;{0: 1, 2442: 1};;;5
0;100100110111100110110010100101000011001001110111111001101100;3.589859;6;0;{1820: 1};;;6
1;000000101101010100111000110001100010101111100011010001010000;11.426836;6;0;{697: 1};;;6
2;111011110101100111011111111001111010000010011111100110011001;12.377253;6;0;{778: 1, 2537: 1};{00110111: 1};;6
3;001011010001001110010011011010110000110000000101110001111011;12.102712;6;0;;;;6
4;110010110110100001010100110001100100110111001011011110110110;9.092270;6;0;;;;6
5;110110111000101111110100000101101011011101001000110110101101;4.686765;6;0;;{10000111: 1};;6
6;011010011001011100011011100100011011010110100011100001000010;12.568135;6;0;;{00000101: 1, 00001011: 1};;6
7;110100011101111001011010001000011100000011100110000101010011;13.380694;6;0;{717: 1, 828: 1};{00110111: 1};;6
8;111111001110111000000000111011001101111000011100001101100111;8.376955;6;0;{0: 1};;;6
9;100111110010010101001101010110111010011011111011110000110010;4.770655;6;0;{0: 1, 2442: 1};;;6
0;100100110111100110110010100101000011001001110111111001101100;3.489859;7;0;{1820: 1};{01001011: 1};;7
1;000000101101010100111000110001100010101111100011010001010000;11.326836;7;0;{697: 1};;;7
2;111011110101100111011111111001111010000010011111100110011001;12.277252;7;0;{778: 1};;;7
3;001011010001001110010011011010110000110000000101110001111011;12.102712;7;0;;;;7
4;110010110110100001010100110001100100110111001011011110110110;9.092270;7;0;;;;7
5;110110111000101111110100000101101011011101001000110110101101;4.586765;7;0;{2560: 1};;;7
6;011010011001011100011011100100011011010110100011100001000010;12.468135;7;0;;{00001011: 1};;7
7;110100011101111001011010001000011100000011100110000101010011;13.180694;7;0;{717: 1, 828: 1};{00110111: 1};;7
8;111111001110111000000000111011001101111000011100001101100111;8.276955;7;0;{0: 1};;;7
9;100111110010010101001101010110111010011011111011110000110010;4.570655;7;0;{0: 1, 2442: 1};;;7
0;100100110111100110110010100101000011001001110111111001101100;3.389859;8;0;{1820: 1};{01001011: 1};;8
1;000000101101010100111000110001100010101111100011010001010000;11.226835;8;0;{697: 1};;;8
2;111011110101100111011111111001111010000010011111100110011001;12.077251;8;0;{778: 1, 2537: 1};;;8
3;001011010001001110010011011010110000110000000101110001111011;12.102712;8;0;;;;8
4;110010110110100001010100110001100100110111001011011110110110;9.092270;8;0;;;;8
5;110110111000101111110100000101101011011101001000110110101101;4.486765;8;0;{2560: 1};{00100111: 1};;8
6;011010011001011100011011100100011011010110100011100001000010;12.368134;8;0;;{00001011: 1};;8
7;110100011101111001011010001000011100000011100110000101010011;12.980693;8;0;{717: 1, 828: 1};{00110111: 1};;8
8;111111001110111000000000111011001101111000011100001101100111;8.176954;8;0;{0: 1};;;8
9;100111110010010101001101010110111010011011111011110000110010;4.370655;8;0;{0: 1, 2442: 1};;;8
