ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
0;100011010010011110101110100001010110001111110011111100110000;7.907919;0;0;;;;0
1;110011000100000010110101111111000010100111100001001110111100;15.219398;0;0;;;;0
2;001001110111100000111010011011101100000111011000100010110001;2.922306;0;0;;;;0
3;010100010001100111101110101110000111001100101010110110010000;15.365180;0;0;;;;0
4;010111101100111111100000101010011110111101010100001100111001;2.219940;0;0;;;;0
5;001001110000000111101000011011010100110000111011100111000011;1.527416;0;0;;;;0
6;110111100010010001110011001100110111101111010110000000000111;3.538682;0;0;;;;0
7;011101001101011110101111000000010001010111000100110111000000;14.297812;0;0;;;;0
8;111101100110101100101011101100000100010110110110000011110001;16.736269;0;0;;;;0
9;110110110011001111011110011111100100100011010010111101001001;2.269452;0;0;;;;0
0;100011010010011110101110100001010110001111110011111100110000;7.707919;1;0;{750: 1, 1247: 1};;;1
2;001001110111100000111010011011101100000111011000100010110001;2.822306;1;0;;{01011001: 1};;1
4;010111101100111111100000101010011110111101010100001100111001;2.019940;1;0;{713: 1, 2567: 1};;;1
5;001001110000000111101000011011010100110000111011100111000011;1.527416;1;0;;;;1
6;110111100010010001110011001100110111101111010110000000000111;3.338682;1;0;{30: 1, 1717: 1};;;1
7;011101001101011110101111000000010001010111000100110111000000;14.097812;1;0;{0: 1, 2042: 1};;;1
9;110110110011001111011110011111100100100011010010111101001001;1.969452;1;0;{1093: 1, 2134: 1};{01001101: 1};;1
11;110011010101000010110101111111011001100111100011001111111100;7.509698;0;0;{0: 1};;;1
12;110011000110000010000001011111000010100111100000001111011100;7.509698;0;0;{1861: 1};;;1
13;010100010011100111101110101110000111001100101011100110010000;7.582590;0;0;{0: 1};;;1
14;010000010101100011101110101111011111001100101000000011010000;7.582590;0;0;{338: 1};;;1
15;111101100110101100101011111100000100100110110110000011110001;8.218134;0;0;{0: 1, 684: 1};;;1
16;111101100011000100101011101100010100010100110110000011110001;8.218134;0;0;{158: 1};;;1
0;100011010010011110101110100001010110001111110011111100110000;7.507919;2;0;{750: 1, 1247: 1};{10010011: 1};;2
2;001001110111100000111010011011101100000111011000100010110001;2.722306;2;0;;{01011001: 1};;2
4;010111101100111111100000101010011110111101010100001100111001;1.819940;2;0;{713: 1, 2567: 1};;;2
5;001001110000000111101000011011010100110000111011100111000011;1.527416;2;0;;;;2
6;110111100010010001110011001100110111101111010110000000000111;3.138682;2;0;{30: 1, 1717: 1};;;2
7;011101001101011110101111000000010001010111000100110111000000;13.897811;2;0;{0: 1, 2042: 1};;;2
9;110110110011001111011110011111100100100011010010111101001001;1.669452;2;0;{1093: 1, 2134: 1};{01001101: 1};;2
11;110011010101000010110101111111011001100111100011001111111100;7.309699;1;0;{0: 1, 1320: 1};;;2
12;110011000110000010000001011111000010100111100000001111011100;7.509698;1;0;;;;2
13;010100010011100111101110101110000111001100101011100110010000;7.382590;1;0;{0: 1, 643: 1};;;2
14;010000010101100011101110101111011111001100101000000011010000;7.482590;1;0;{0: 1};;;2
15;111101100110101100101011111100000100100110110110000011110001;7.918133;1;0;{0: 1, 158: 1, 602: 1};;;2
16;111101100011000100101011101100010100010100110110000011110001;8.018133;1;0;{0: 1, 2228: 1};;;2
0;100011010010011110101110100001010110001111110011111100110000;7.307920;3;0;{750: 1, 1247: 1};{10010011: 1};;3
2;001001110111100000111010011011101100000111011000100010110001;2.622307;3;0;;{01011001: 1};;3
4;010111101100111111100000101010011110111101010100001100111001;1.619940;3;0;{713: 1, 2567: 1};;;3
5;001001110000000111101000011011010100110000111011100111000011;1.527416;3;0;;;;3
6;110111100010010001110011001100110111101111010110000000000111;2.938682;3;0;{30: 1, 1717: 1};;;3
7;011101001101011110101111000000010001010111000100110111000000;13.697810;3;0;{0: 1, 2042: 1};;;3
9;110110110011001111011110011111100100100011010010111101001001;1.369452;3;0;{1093: 1, 1843: 1, 2134: 1};;;3
11;110011010101000010110101111111011001100111100011001111111100;7.109699;2;0;{0: 1, 1320: 1};;;3
12;110011000110000010000001011111000010100111100000001111011100;7.409698;2;0;{164: 1};;;3
13;010100010011100111101110101110000111001100101011100110010000;7.182590;2;0;{0: 1, 643: 1};;;3
14;010000010101100011101110101111011111001100101000000011010000;7.382590;2;0;{0: 1};;;3
15;111101100110101100101011111100000100100110110110000011110001;7.618134;2;0;{0: 1, 158: 1, 602: 1};;;3
16;111101100011000100101011101100010100010100110110000011110001;7.818133;2;0;{0: 1, 2228: 1};;;3
0;100011010010011110101110100001010110001111110011111100110000;7.107920;4;0;{750: 1, 1247: 1};{10010011: 1};;4
2;001001110111100000111010011011101100000111011000100010110001;2.522307;4;0;;{01011001: 1};;4
4;010111101100111111100000101010011110111101010100001100111001;1.419940;4;0;{713: 1, 2567: 1};;;4
5;001001110000000111101000011011010100110000111011100111000011;1.527416;4;0;;;;4
6;110111100010010001110011001100110111101111010110000000000111;2.738683;4;0;{30: 1, 1717: 1};{10000111: 1};;4
7;011101001101011110101111000000010001010111000100110111000000;13.497809;4;0;{0: 1, 2042: 1};;;4
9;110110110011001111011110011111100100100011010010111101001001;1.069452;4;0;{1093: 1, 2134: 1};{00100011: 1, 10011101: 1};;4
11;110011010101000010110101111111011001100111100011001111111100;6.909699;3;0;{0: 1, 1320: 1};;;4
12;110011000110000010000001011111000010100111100000001111011100;7.309699;3;0;{164: 1};;;4
13;010100010011100111101110101110000111001100101011100110010000;6.982590;3;0;{0: 1, 643: 1};;;4
14;010000010101100011101110101111011111001100101000000011010000;7.282590;3;0;{0: 1};;;4
